date,t,co,no,no2,so2,c10h16,c5h8
2005-01-01,272.89584,1.676428e-07,8.586998e-11,5.666746e-09,5.9697686e-10,4.4346596e-11,3.2633667e-13
2005-01-02,275.66702,1.4866818e-07,2.4176062e-11,2.8424376e-09,7.5539913e-10,2.006544e-11,8.603216e-13
2005-01-03,274.72272,1.4824948e-07,2.0785044e-11,1.635125e-09,9.320299e-10,1.7288188e-11,3.3002697e-14
2005-01-04,273.7115,1.6469826e-07,1.324741e-10,3.7848236e-09,7.5222045e-10,5.0643628e-11,3.375473e-13
2005-01-05,276.23932,1.4542168e-07,3.791424e-11,2.5024616e-09,1.0035095e-09,1.803914e-11,1.4889038e-13
2005-01-06,276.14893,1.520994e-07,4.8128262e-11,2.285196e-09,8.281808e-10,2.0483035e-11,2.345772e-13
2005-01-07,279.15222,1.3587305e-07,1.8547455e-11,1.9561424e-09,7.05761e-10,1.5361518e-11,2.759436e-13
2005-01-08,279.0652,1.323425e-07,1.9573329e-11,2.3218938e-09,6.714897e-10,1.652395e-11,4.895281e-13
2005-01-09,277.2383,1.386097e-07,2.9573736e-11,1.2440776e-09,7.5317813e-10,1.4338369e-11,1.2369329e-13
2005-01-10,278.18207,1.479019e-07,3.156115e-11,2.6919864e-09,7.8934836e-10,2.4871338e-11,4.768991e-13
2005-01-11,278.51978,1.4470241e-07,5.4873668e-11,2.2244846e-09,7.3955586e-10,1.5766766e-11,1.00742155e-13
2005-01-12,278.0186,1.610954e-07,6.025634e-11,3.3552539e-09,9.765397e-10,2.0587114e-11,4.3068115e-13
2005-01-13,277.4195,1.4655242e-07,4.252487e-11,1.7602432e-09,6.937939e-10,1.911509e-11,2.498569e-13
2005-01-14,275.00433,1.5933944e-07,8.860114e-11,2.5101654e-09,6.114086e-10,3.233065e-11,9.999993e-26
2005-01-15,272.11777,1.7077335e-07,1.4006553e-10,4.0573624e-09,5.919002e-10,4.237869e-11,2.0947594e-14
2005-01-16,274.5741,1.8340967e-07,7.857307e-11,3.6911425e-09,4.5535753e-10,3.9744527e-11,1.5992409e-12
2005-01-17,275.40683,2.4617376e-07,3.2073388e-10,8.153969e-09,6.321762e-10,5.5232794e-11,3.8941927e-12
2005-01-18,275.4587,2.6281364e-07,5.956749e-11,7.799646e-09,5.819235e-10,3.199198e-11,4.3127047e-12
2005-01-19,274.19687,2.1137464e-07,4.8195514e-10,8.1993425e-09,4.791089e-10,1.5163308e-10,9.338665e-13
2005-01-20,273.32373,1.7514259e-07,4.9147523e-11,3.609864e-09,7.948409e-10,3.2640755e-11,7.166312e-13
2005-01-21,273.23843,2.0669296e-07,2.180717e-10,4.55303e-09,1.6437245e-09,2.627857e-11,2.8472897e-13
2005-01-22,271.9621,1.8467966e-07,9.646969e-11,2.7418627e-09,8.268719e-10,2.559119e-11,1.4210855e-14
2005-01-23,271.5558,1.6354974e-07,1.1453795e-10,2.9835778e-09,5.244523e-10,3.061068e-11,9.724242e-13
2005-01-24,271.117,1.6471814e-07,6.148286e-11,2.2400521e-09,5.040842e-10,2.3823265e-11,5.9293553e-13
2005-01-25,271.03406,1.8465809e-07,1.106991e-10,5.450712e-09,6.5539096e-10,2.8161863e-11,4.0852703e-13
2005-01-26,270.36902,1.9393862e-07,1.1646586e-10,6.235329e-09,8.013118e-10,5.5550137e-11,1.6121347e-12
2005-01-27,270.3269,1.942648e-07,5.589006e-10,9.193757e-09,7.346717e-10,6.989241e-11,1.8735684e-12
2005-01-28,269.12787,1.9334894e-07,1.4973117e-10,4.72148e-09,8.9810354e-10,2.5043287e-11,5.36825e-13
2005-01-29,268.30862,1.8121807e-07,8.1812584e-11,2.9728908e-09,6.960939e-10,2.3782675e-11,8.101731e-13
2005-01-30,272.5514,1.8467077e-07,1.70688e-10,4.152982e-09,2.9288028e-10,5.236353e-11,5.266052e-12
2005-01-31,274.54858,1.4708945e-07,4.34794e-11,2.7664786e-09,6.9337674e-10,2.4208656e-11,3.0592239e-12
2005-02-01,274.40518,1.5739442e-07,8.917603e-11,2.0015414e-09,5.241107e-10,3.299696e-11,3.0558897e-12
2005-02-02,273.73218,1.6569436e-07,3.2152528e-10,5.776926e-09,6.236119e-10,5.1128615e-11,7.605565e-12
2005-02-03,272.40598,2.219529e-07,7.4897244e-10,1.1075821e-08,7.373276e-10,1.3546246e-10,1.2117558e-11
2005-02-04,273.0102,1.7104973e-07,6.1864375e-11,3.0373615e-09,3.0524264e-10,3.5178853e-11,5.817097e-12
2005-02-05,275.2184,1.9166912e-07,1.248214e-10,6.439781e-09,2.2138708e-10,4.4109036e-11,9.210177e-12
2005-02-06,273.18945,2.1622503e-07,3.0557998e-10,6.2305157e-09,6.649346e-10,4.5534007e-11,7.633141e-12
2005-02-07,271.3763,1.9880548e-07,2.2211682e-10,5.0134714e-09,1.0282906e-09,4.623895e-11,6.738633e-12
2005-02-08,270.74042,2.0066031e-07,3.6867986e-10,7.532839e-09,1.4394248e-09,3.669729e-11,5.6418073e-12
2005-02-09,271.32935,2.3489616e-07,3.0816671e-10,6.2832033e-09,1.9101034e-09,3.8564537e-11,6.284465e-12
2005-02-10,273.33575,2.4899538e-07,1.7917592e-10,6.9128134e-09,1.1421614e-09,2.8740278e-11,8.026926e-12
2005-02-11,273.72095,1.5346656e-07,2.3354943e-10,3.7023027e-09,7.612827e-10,2.5242943e-11,4.6402075e-12
2005-02-12,272.33026,1.6599257e-07,1.7797726e-10,4.753323e-09,5.383842e-10,3.2759934e-11,5.434988e-12
2005-02-13,272.06833,1.9060994e-07,4.9000776e-11,2.4106637e-09,8.9183544e-10,1.3812937e-11,2.416454e-12
2005-02-14,271.34094,2.0896312e-07,1.01681656e-10,4.324696e-09,1.3424202e-09,1.760725e-11,2.5175977e-12
2005-02-15,269.6791,1.8593133e-07,1.8322918e-10,4.9443987e-09,9.791313e-10,1.6878195e-11,1.9285845e-12
2005-02-16,268.82803,1.8782191e-07,1.9437851e-10,4.630292e-09,6.977802e-10,2.6185193e-11,2.6953145e-12
2005-02-17,268.11844,2.3135549e-07,1.4324004e-09,1.0213104e-08,9.493468e-10,1.4411772e-10,9.365901e-12
2005-02-18,271.69952,1.9010352e-07,1.654594e-10,4.1248946e-09,3.6618902e-10,3.936365e-11,7.584992e-12
2005-02-19,273.65436,2.0791856e-07,3.4899086e-10,8.393099e-09,3.6968023e-10,5.1704623e-11,1.1449749e-11
2005-02-20,272.2263,2.2180966e-07,1.5328071e-09,1.0817437e-08,7.4051926e-10,2.0275921e-10,2.3231441e-11
2005-02-21,271.62885,2.1626363e-07,7.8480794e-10,8.236506e-09,8.117046e-10,8.552718e-11,9.40244e-12
2005-02-22,268.4312,1.6300912e-07,2.5083757e-10,6.301548e-09,7.862751e-10,1.5455146e-11,1.7799737e-12
2005-02-23,268.09918,1.7152554e-07,2.3069502e-10,4.7719113e-09,1.6026392e-09,1.3162948e-11,1.5200652e-12
2005-02-24,269.37698,1.9263513e-07,5.0295285e-10,7.4732585e-09,1.2490878e-09,2.245527e-11,2.7782388e-12
2005-02-25,267.02155,2.0915857e-07,1.185489e-09,9.500921e-09,7.7142087e-10,8.740857e-11,6.613634e-12
2005-02-26,268.08633,1.5945878e-07,9.010487e-11,3.5369465e-09,5.254109e-10,1.8654833e-11,2.7928408e-12
2005-02-27,266.79123,1.5609494e-07,5.726616e-11,1.7367746e-09,4.1955844e-10,1.39894485e-11,2.1354773e-12
2005-02-28,265.51453,1.8006003e-07,3.3261377e-10,4.9533693e-09,6.388728e-10,4.320341e-11,6.5284948e-12
2005-03-01,265.00922,1.7118384e-07,2.2037522e-10,4.9631534e-09,5.868002e-10,3.2116386e-11,5.1122435e-12
2005-03-02,264.0749,2.3227065e-07,4.071885e-09,9.210451e-09,7.742913e-10,1.8321228e-10,1.7872355e-11
2005-03-03,265.40173,2.0136322e-07,3.1126135e-10,7.0954447e-09,5.77281e-10,8.747584e-11,1.2395281e-11
2005-03-04,267.82867,1.8468435e-07,2.677131e-10,3.5610994e-09,5.4496835e-10,2.1339153e-11,6.2073875e-12
2005-03-05,267.9425,2.3918662e-07,1.999223e-09,8.752778e-09,7.3416195e-10,9.6029205e-11,1.3933261e-11
2005-03-06,268.24182,2.5500796e-07,4.3819703e-10,1.0473717e-08,1.0483243e-09,5.886884e-11,1.1660371e-11
2005-03-07,271.7426,2.3728025e-07,2.4204623e-09,1.1441198e-08,7.8569706e-10,1.1618775e-10,1.8997926e-11
2005-03-08,272.1366,1.504446e-07,6.2848955e-11,1.6398425e-09,3.6211023e-10,9.17892e-12,2.3875194e-12
2005-03-09,268.13104,1.6074763e-07,8.0811115e-11,2.9217795e-09,5.2543164e-10,1.6735594e-11,4.3389927e-12
2005-03-10,271.41327,1.9134568e-07,5.107192e-10,9.0308e-09,9.073772e-10,4.18079e-11,1.1925838e-11
2005-03-11,272.6173,1.6825228e-07,8.646237e-11,3.7903534e-09,3.2826944e-10,1.3541435e-11,5.5344253e-12
2005-03-12,268.17157,1.6247276e-07,1.12490316e-10,4.038816e-09,5.4725297e-10,5.5137474e-12,1.7040723e-12
2005-03-13,266.96844,1.7125049e-07,2.4197883e-10,5.085064e-09,7.092138e-10,2.4018698e-11,5.969806e-12
2005-03-14,268.23355,1.9815398e-07,1.7154981e-09,7.3240836e-09,7.993286e-10,5.5089974e-11,9.63094e-12
2005-03-15,268.3808,1.785057e-07,2.1429257e-10,4.4923603e-09,6.122277e-10,1.8143084e-11,6.1990343e-12
2005-03-16,271.7132,1.9354994e-07,1.0778961e-10,3.562998e-09,4.0548195e-10,1.5179791e-11,7.1224498e-12
2005-03-17,275.31982,1.8208237e-07,2.1375424e-10,5.2744333e-09,3.0215197e-10,2.828943e-11,2.0748282e-11
2005-03-18,269.56238,1.7977428e-07,1.8843943e-10,3.109713e-09,4.191599e-10,8.5123705e-12,6.002046e-12
2005-03-19,267.63348,1.631823e-07,1.603701e-10,1.9707633e-09,4.2592305e-10,1.6004064e-11,1.1759952e-11
2005-03-20,268.30338,1.7915195e-07,3.2563302e-10,4.7393436e-09,6.517672e-10,3.9188115e-11,3.311438e-11
2005-03-21,269.5482,2.2672984e-07,1.3372126e-09,9.437488e-09,9.047179e-10,1.2520289e-10,7.294531e-11
2005-03-22,274.04388,1.987411e-07,7.148645e-10,7.862434e-09,9.512162e-10,5.8919085e-11,5.434139e-11
2005-03-23,275.07727,2.1308213e-07,7.213152e-10,7.639917e-09,7.2894013e-10,7.238422e-11,6.643513e-11
2005-03-24,277.4154,2.3082049e-07,4.663251e-10,6.092285e-09,9.0573116e-10,5.2622455e-11,5.283895e-11
2005-03-25,278.08807,2.2914246e-07,6.992779e-10,9.780547e-09,8.499053e-10,1.15127824e-10,1.0491886e-10
2005-03-26,276.13123,2.2080147e-07,1.2476314e-09,1.2630282e-08,8.313066e-10,9.385496e-11,9.511913e-11
2005-03-27,274.15436,1.9531282e-07,5.992013e-10,9.474962e-09,9.004934e-10,1.00382605e-10,9.064856e-11
2005-03-28,274.50204,3.0391104e-07,7.3280644e-09,1.7695761e-08,1.0194493e-09,7.3173234e-10,3.5949838e-10
2005-03-29,274.63348,2.0264457e-07,1.4128969e-09,8.462482e-09,6.7643585e-10,1.6772111e-10,1.4338918e-10
2005-03-30,274.06177,1.8340425e-07,4.840873e-10,5.3938085e-09,7.1645034e-10,7.4832834e-11,7.475912e-11
2005-03-31,275.79834,2.0961895e-07,1.2721755e-09,8.150859e-09,7.235878e-10,2.1491064e-10,1.818618e-10
