date,t,co,no,no2,so2,c10h16,c5h8
2008-02-19,297.0799,3.5032178e-07,2.789649e-09,2.1376147e-08,1.7040168e-08,4.3187853e-09,2.5820116e-08
2008-02-20,296.38007,1.7406396e-07,8.439434e-10,1.16077485e-08,1.5131246e-08,9.379151e-10,9.095067e-09
2008-02-21,295.97925,2.2179617e-07,8.9445307e-10,1.3998818e-08,1.30801014e-08,2.0156132e-09,1.4102699e-08
2008-02-22,296.16116,3.2650928e-07,2.5692624e-09,2.3133195e-08,1.6621485e-08,3.1914285e-09,1.7788452e-08
2008-02-23,295.325,2.6397396e-07,7.348464e-10,1.3813164e-08,1.212731e-08,1.4374705e-09,1.13400995e-08
2008-02-24,295.63443,2.8200793e-07,5.7149585e-10,1.2334936e-08,1.2069795e-08,2.089374e-09,1.4340722e-08
2008-02-25,295.71854,1.9349632e-07,2.7560693e-10,1.0754825e-08,8.122612e-09,1.2790288e-09,1.03965165e-08
2008-02-26,295.0693,1.8215395e-07,2.7880537e-10,6.403494e-09,6.892678e-09,1.5699484e-09,1.1965386e-08
2008-02-27,295.0942,3.2446627e-07,2.622901e-09,1.2910957e-08,1.0354369e-08,6.001945e-09,2.818106e-08
2008-02-28,295.97797,3.425414e-07,4.7382174e-09,2.8940741e-08,1.07352776e-08,5.2148175e-09,2.2966544e-08
2008-02-29,295.38962,2.5529843e-07,3.721361e-10,9.090174e-09,8.697432e-09,2.2588909e-09,1.4484139e-08
2008-03-01,294.17285,2.6556327e-07,4.069438e-10,1.2108537e-08,9.899317e-09,2.3396467e-09,1.7116987e-08
2008-03-02,295.9004,4.7503983e-07,9.150182e-09,1.8722108e-08,1.4992445e-08,7.531016e-09,3.1991895e-08
2008-03-03,295.78543,2.71471e-07,5.2246796e-10,1.0349827e-08,1.09904486e-08,2.3812035e-09,1.47281325e-08
2008-03-04,295.79126,2.6654936e-07,9.535002e-10,1.58535e-08,9.274096e-09,2.7438323e-09,1.572384e-08
2008-03-05,294.48276,3.610363e-07,1.8382859e-09,2.469455e-08,1.559588e-08,2.6896965e-09,1.497781e-08
2008-03-06,294.24408,2.0492655e-07,1.0149922e-09,9.794824e-09,1.1819877e-08,1.7458484e-09,1.1026552e-08
