date,t,co
2011-05-14,285.59573,1.3273586e-07
2011-05-15,286.5619,1.3070095e-07
2011-05-16,286.97034,1.3918309e-07
2011-05-17,290.24008,1.560925e-07
2011-05-18,291.60596,1.5937883e-07
2011-05-19,295.99704,1.5093488e-07
2011-05-20,294.76205,1.567656e-07
2011-05-21,294.0525,1.8217327e-07
2011-05-22,298.4935,1.768263e-07
2011-05-23,298.72366,1.6842188e-07
2011-05-24,295.94537,1.6226568e-07
2011-05-25,292.32654,1.5876645e-07
2011-05-26,289.46823,1.4109953e-07
2011-05-27,292.92642,1.6076629e-07
2011-05-28,296.83325,1.8600517e-07
2011-05-29,300.60355,1.5923607e-07
2011-05-30,300.34082,1.2220211e-07
2011-05-31,299.9469,1.200497e-07
2011-06-01,299.1737,1.4856865e-07
2011-06-02,300.4494,1.2311455e-07
2011-06-03,302.52197,1.303934e-07
2011-06-04,302.89243,1.3865761e-07
2011-06-05,302.34656,1.3412512e-07
2011-06-06,303.64468,1.4133997e-07
2011-06-07,303.98816,1.5785824e-07
2011-06-08,304.32706,1.7435845e-07
2011-06-09,303.6504,1.5245794e-07
2011-06-10,302.1445,1.3110925e-07
2011-06-11,298.3481,1.7294174e-07
2011-06-12,298.31476,1.6879024e-07
2011-06-13,303.64474,1.3454911e-07
2011-06-14,305.14423,1.2759052e-07
2011-06-15,300.83896,1.9586155e-07
2011-06-16,302.34073,1.589145e-07
2011-06-17,303.42087,1.0896471e-07
2011-06-18,305.03714,1.6794235e-07
2011-06-19,302.6698,1.5169013e-07
2011-06-20,305.87845,1.027271e-07
2011-06-21,299.5716,1.3561967e-07
2011-06-22,300.0404,2.1289708e-07
2011-06-23,301.58746,1.7398071e-07
2011-06-24,303.83206,1.575657e-07
2011-06-25,304.79797,1.09546264e-07
2011-06-26,306.21756,1.15645534e-07
2011-06-27,306.93695,1.16958624e-07
2011-06-28,300.94495,1.4326632e-07
2011-06-29,302.7761,1.5095648e-07
2011-06-30,306.2931,1.1616784e-07
2011-07-01,305.21246,1.1990019e-07
2011-07-02,305.53635,1.2977176e-07
2011-07-03,305.55466,1.558419e-07
2011-07-04,304.5068,2.854233e-07
2011-07-05,305.306,1.4929148e-07
2011-07-06,304.91183,1.745358e-07
2011-07-07,304.9146,1.8216653e-07
2011-07-08,302.14716,1.6795285e-07
2011-07-09,304.00348,1.8848053e-07
2011-07-10,308.1519,1.2878469e-07
2011-07-11,304.87473,1.2410402e-07
2011-07-12,306.05954,9.788984e-08
2011-07-13,300.3545,1.114017e-07
2011-07-14,303.48413,1.4697773e-07
2011-07-15,306.409,1.3765526e-07
2011-07-16,306.2766,1.4061607e-07
2011-07-17,306.2936,1.5306072e-07
2011-07-18,306.00797,1.7823938e-07
2011-07-19,305.80884,1.4079278e-07
2011-07-20,306.2836,1.3921444e-07
2011-07-21,306.9731,1.4376961e-07
2011-07-22,307.2679,1.1766749e-07
2011-07-23,306.7719,1.1371107e-07
2011-07-24,306.5273,1.2681372e-07
2011-07-25,305.91345,1.2277198e-07
2011-07-26,304.0902,1.3241802e-07
2011-07-27,308.23758,1.1696876e-07
2011-07-28,308.35345,1.2212392e-07
2011-07-29,306.90424,1.4564569e-07
2011-07-30,305.9046,1.3564959e-07
2011-07-31,307.00452,1.21215e-07
2011-08-01,308.61957,1.3038175e-07
2011-08-02,309.54565,1.1225772e-07
2011-08-03,308.81445,1.3530394e-07
2011-08-04,304.06372,1.4299718e-07
2011-08-05,307.86572,1.6048564e-07
2011-08-06,308.2306,1.391655e-07
2011-08-07,305.00763,1.3114312e-07
2011-08-08,306.9644,1.2215408e-07
2011-08-09,300.85626,1.3153155e-07
2011-08-10,299.83322,1.2108798e-07
2011-08-11,299.01398,1.3246074e-07
2011-08-12,301.03717,1.4548543e-07
2011-08-13,299.48645,1.6378769e-07
2011-08-14,300.03976,1.5905471e-07
2011-08-15,301.6725,1.5852967e-07
2011-08-16,305.7309,1.200736e-07
2011-08-17,301.77087,1.17796816e-07
2011-08-18,304.16583,1.4360619e-07
2011-08-19,306.27942,1.16890554e-07
2011-08-20,305.39462,1.4726805e-07
2011-08-21,302.54272,1.7890967e-07
2011-08-22,302.386,1.7333461e-07
2011-08-23,304.41962,1.4099253e-07
2011-08-24,307.4289,1.17195164e-07
2011-08-25,303.50208,1.4911541e-07
2011-08-26,300.47046,1.4432251e-07
2011-08-27,302.80768,1.7775979e-07
2011-08-28,303.77017,1.95573e-07
2011-08-29,304.99643,1.8249543e-07
2011-08-30,304.4851,2.1564817e-07
2011-08-31,306.81302,1.9137867e-07
2011-09-01,306.95935,1.6119341e-07
2011-09-02,305.73407,1.7124987e-07
2011-09-03,304.81805,1.4157766e-07
2011-09-04,297.57153,1.3533747e-07
2011-09-05,293.49402,1.08063674e-07
2011-09-06,293.0439,1.2562225e-07
2011-09-07,293.90442,1.235569e-07
2011-09-08,294.01416,1.6068694e-07
2011-09-09,294.49432,1.3388521e-07
2011-09-10,296.13916,1.2697193e-07
2011-09-11,295.43103,1.4172686e-07
2011-09-12,299.11108,1.319651e-07
2011-09-13,303.35535,1.4771697e-07
2011-09-14,298.35352,1.463694e-07
2011-09-15,290.1542,1.18591586e-07
2011-09-16,286.2929,1.2234669e-07
2011-09-17,291.8507,1.5623331e-07
2011-09-18,295.463,1.1836263e-07
2011-09-19,294.0744,1.438325e-07
2011-09-20,295.58212,1.3280005e-07
2011-09-21,294.43848,1.2838731e-07
2011-09-22,289.30893,1.1333428e-07
2011-09-23,291.37546,1.2704815e-07
2011-09-24,293.96823,1.8236852e-07
2011-09-25,293.2616,1.4430637e-07
2011-09-26,290.84668,1.2293523e-07
2011-09-27,294.0048,1.5634807e-07
2011-09-28,296.78345,1.8823174e-07
2011-09-29,298.6248,1.7528964e-07
2011-09-30,292.95844,9.801311e-08
2011-10-01,291.80234,1.3408165e-07
2011-10-02,292.5021,1.2705883e-07
2011-10-03,295.19412,1.3296076e-07
2011-10-04,296.99652,1.409513e-07
2011-10-05,296.26007,1.3855005e-07
2011-10-06,296.1042,1.6275074e-07
2011-10-07,297.93466,1.3697377e-07
2011-10-08,297.66486,1.07191646e-07
2011-10-09,291.8724,1.1623774e-07
2011-10-10,288.5573,1.1657327e-07
2011-10-11,290.68024,1.4184369e-07
2011-10-12,293.7058,1.09995355e-07
2011-10-13,291.80774,9.845845e-08
2011-10-14,291.26294,1.2743362e-07
2011-10-15,290.69592,1.2504107e-07
2011-10-16,295.56094,1.301718e-07
