date,t,co,no,no2,so2,c10h16,c5h8
2011-02-13,272.82172,1.7412074e-07,1.8655379e-10,7.341566e-09,3.3286311e-09,2.6666933e-11,7.292546e-12
2011-02-14,272.0069,1.7967989e-07,2.6023436e-10,6.926273e-09,4.0867416e-09,2.5732593e-11,5.8103093e-12
2011-02-15,271.30704,1.9611875e-07,2.497293e-10,7.253497e-09,5.161648e-09,3.3432507e-11,8.384411e-12
2011-02-16,272.20328,2.163415e-07,7.470072e-10,1.0055556e-08,5.4084346e-09,4.8105953e-11,1.4906477e-11
2011-02-17,271.5218,2.1945081e-07,3.5681208e-10,9.900292e-09,5.1335287e-09,5.4790915e-11,1.3628817e-11
2011-02-18,271.2566,2.0734966e-07,3.5625544e-10,8.12431e-09,1.9803899e-09,4.7067846e-11,1.3491144e-11
2011-02-19,270.5319,1.7736295e-07,1.9425538e-10,5.3340967e-09,1.459796e-09,2.809048e-11,7.456611e-12
2011-02-20,269.359,1.5416714e-07,9.685715e-11,3.0051313e-09,4.713223e-10,1.7520185e-11,6.4013573e-12
2011-02-21,267.83426,1.6552926e-07,2.538732e-10,4.0013193e-09,8.306542e-10,2.3422183e-11,1.0518295e-11
2011-02-22,265.51083,1.8390837e-07,4.339305e-10,5.6867298e-09,1.0857648e-09,3.6000772e-11,1.60115e-11
2011-02-23,265.44543,1.8787365e-07,5.335242e-10,8.469016e-09,1.7639845e-09,5.1138947e-11,2.4215324e-11
2011-02-24,267.55576,2.0811738e-07,1.1073569e-09,1.5554066e-08,2.961425e-09,8.1840104e-11,4.540808e-11
2011-02-25,269.0263,2.3452814e-07,1.5730678e-09,2.0443618e-08,3.536715e-09,1.206018e-10,5.4990026e-11
2011-02-26,271.56967,2.3645482e-07,1.1744343e-09,1.5952487e-08,3.4004974e-09,1.0108166e-10,5.652845e-11
2011-02-27,272.11102,2.567067e-07,1.2363905e-09,1.2927258e-08,3.8556163e-09,1.0287361e-10,4.894717e-11
2011-02-28,274.80167,3.3510923e-07,8.477451e-09,2.5015954e-08,3.791687e-09,3.8028095e-10,1.4054685e-10
2011-03-01,273.22668,2.4373708e-07,1.6038064e-09,1.8707317e-08,3.9128425e-09,1.7325696e-10,6.979897e-11
2011-03-02,272.29608,2.1968748e-07,8.62371e-10,1.2971504e-08,1.913633e-09,1.1059786e-10,4.7633085e-11
2011-03-03,272.76828,2.2837828e-07,1.0291695e-09,1.6866613e-08,2.9641876e-09,1.219372e-10,6.128818e-11
2011-03-04,271.94934,2.1471959e-07,1.4105239e-09,1.7056074e-08,1.0372064e-09,1.316909e-10,7.0682474e-11
2011-03-05,274.24722,1.6818205e-07,2.655539e-10,9.373771e-09,6.129506e-10,6.116424e-11,4.3926786e-11
2011-03-06,273.33374,1.6960296e-07,3.2810998e-10,8.706785e-09,1.0050546e-09,5.6640845e-11,3.350567e-11
2011-03-07,272.1706,2.1758309e-07,1.1931546e-09,2.5189992e-08,1.7757879e-09,2.378059e-10,1.0387699e-10
2011-03-08,274.56915,2.0952785e-07,6.9725237e-10,1.3830167e-08,2.098016e-09,6.6558946e-11,6.720767e-11
2011-03-09,278.21936,2.4312686e-07,4.0906883e-10,1.25828645e-08,1.4703715e-09,6.0049105e-11,5.6521995e-11
2011-03-10,278.6778,1.7046665e-07,1.1603524e-10,9.08812e-09,1.0093338e-09,4.015718e-11,4.05432e-11
2011-03-11,279.43698,1.5408023e-07,1.5095698e-10,4.83831e-09,7.953993e-10,2.6344746e-11,2.8031504e-11
2011-03-12,278.8573,1.9874439e-07,6.04146e-10,1.6087766e-08,1.4972759e-09,1.02040904e-10,8.1500744e-11
2011-03-13,281.40042,2.7990637e-07,4.1588986e-09,2.555039e-08,2.1864777e-09,3.8218778e-10,2.049174e-10
2011-03-14,281.5824,4.5828114e-07,3.8368434e-08,2.6163102e-08,2.3675761e-09,1.5952308e-09,5.2614635e-10
2011-03-15,278.64996,2.477529e-07,2.9205238e-10,1.1809709e-08,9.968126e-10,1.00889526e-10,6.433301e-11
2011-03-16,276.26242,1.9341445e-07,1.7967462e-10,6.3116925e-09,1.6727213e-09,5.4097192e-11,4.3272847e-11
2011-03-17,276.25626,1.8944928e-07,1.735527e-10,8.266328e-09,1.3959577e-09,1.075686e-10,9.384611e-11
2011-03-18,275.90463,2.0071528e-07,4.6070117e-10,1.3298746e-08,6.986711e-10,2.1958158e-10,1.2353377e-10
2011-03-19,277.40292,1.6564935e-07,2.2898373e-10,6.8492088e-09,5.6665983e-10,7.742723e-11,6.2297605e-11
2011-03-20,276.98315,1.6644015e-07,3.789486e-10,8.9152365e-09,6.281518e-10,1.5763685e-10,1.2247034e-10
2011-03-21,278.28772,2.0584572e-07,6.6241884e-10,2.7950756e-08,1.2769708e-09,4.6940846e-10,2.652063e-10
2011-03-22,281.4922,1.9703448e-07,6.020697e-10,1.4602315e-08,1.2621344e-09,1.7551781e-10,1.5464346e-10
2011-03-23,280.3224,1.5410558e-07,3.3407177e-10,8.116022e-09,9.77323e-10,9.553108e-11,8.8926935e-11
2011-03-24,281.83304,1.457297e-07,3.4588193e-10,6.6867223e-09,8.955603e-10,8.457469e-11,7.657924e-11
2011-03-25,280.9395,1.4730023e-07,2.0811168e-10,6.2230456e-09,8.3178453e-10,8.469399e-11,8.323435e-11
2011-03-26,277.58517,1.5486243e-07,3.1840272e-10,7.114952e-09,8.2016766e-10,1.4053124e-10,1.148134e-10
2011-03-27,275.56052,1.8043141e-07,5.1156207e-10,1.14766685e-08,1.7541012e-09,3.507717e-10,2.5130154e-10
2011-03-28,277.00433,1.8338721e-07,5.744811e-10,1.3219612e-08,1.1695273e-09,3.0526404e-10,2.4608224e-10
2011-03-29,278.32507,1.6620143e-07,5.9970173e-10,1.1279539e-08,1.2595713e-09,3.1293923e-10,2.4144103e-10
2011-03-30,280.932,2.9421838e-07,1.7934445e-08,1.0759839e-08,1.920249e-09,3.4089869e-09,1.2183569e-09
2011-03-31,282.67343,2.0907822e-07,1.0000883e-09,1.4990624e-08,1.8172789e-09,4.4180506e-10,3.412672e-10
2011-04-01,285.92743,1.3542048e-07,1.9966322e-10,6.605496e-09,8.9909247e-10,1.03397756e-10,1.1845104e-10
2011-04-02,288.13724,1.5736533e-07,8.9595253e-10,1.2081223e-08,1.0805965e-09,4.1740164e-10,2.9594843e-10
2011-04-03,287.71582,1.7770732e-07,1.0601734e-09,1.2456075e-08,1.8723734e-09,2.5546135e-10,2.2601265e-10
