date,t,co,no,no2,so2,c10h16,c5h8
2009-01-01,271.0395,2.7303187e-07,2.910352e-09,1.651922e-08,2.6177314e-09,2.2069516e-10,3.6145603e-12
2009-01-02,271.8573,2.8795182e-07,8.2584295e-09,1.3817633e-08,2.3945779e-09,4.4559875e-10,4.7028523e-12
2009-01-03,270.37146,2.2902012e-07,3.1576413e-09,1.6839417e-08,1.7295085e-09,1.8058725e-10,2.9690742e-12
2009-01-04,273.88876,1.6930952e-07,1.6083679e-10,8.197598e-09,1.1156427e-09,5.884283e-11,2.161525e-12
2009-01-05,270.4379,1.7347854e-07,2.9153627e-10,6.5695405e-09,1.3284845e-09,4.1814538e-11,3.0630102e-13
2009-01-06,264.71948,2.8408724e-07,4.6411675e-09,2.9339724e-08,1.8185701e-09,3.24872e-10,1.0157149e-12
2009-01-07,267.4273,2.228457e-07,2.1165305e-09,2.4589614e-08,2.2209954e-09,1.08079164e-10,3.8397766e-12
2009-01-08,267.65802,2.614776e-07,4.2000687e-09,3.3487545e-08,2.530531e-09,1.8358681e-10,3.9427975e-12
2009-01-09,269.83868,2.6238047e-07,1.9172826e-09,2.9730867e-08,2.6498985e-09,1.4037824e-10,6.323215e-12
2009-01-10,271.71045,3.3378444e-07,8.693905e-09,3.1865195e-08,2.4783555e-09,3.3002928e-10,5.0993953e-12
2009-01-11,270.26602,3.2005485e-07,3.2883518e-09,3.4613542e-08,2.3960134e-09,1.5066165e-10,1.1343465e-11
2009-01-12,272.91882,2.895258e-07,3.0724823e-09,4.3906436e-08,1.709592e-09,8.127957e-11,1.4966414e-11
2009-01-13,275.8733,2.618965e-07,4.688083e-10,2.2721226e-08,1.8987965e-09,3.8073468e-11,8.335117e-12
2009-01-14,274.87045,3.5916028e-07,4.154609e-09,2.4791333e-08,2.1913087e-09,1.6154698e-10,7.313831e-11
2009-01-15,275.00098,3.368078e-07,9.523727e-09,2.7143457e-08,8.7964147e-10,2.8445798e-10,1.1124137e-10
2009-01-16,273.45837,2.8546455e-07,3.1920553e-09,2.7486012e-08,5.4996807e-10,1.5653723e-10,4.2061264e-11
2009-01-17,274.31512,3.258858e-07,2.5471771e-09,2.9011801e-08,1.7586719e-09,1.0023429e-10,4.288651e-11
2009-01-18,276.85153,2.2949979e-07,1.08735916e-10,9.845405e-09,1.599632e-09,2.8592404e-11,6.496752e-12
2009-01-19,275.74713,1.6959319e-07,1.511893e-10,7.4104953e-09,1.6999409e-09,2.0309279e-11,1.4364511e-12
2009-01-20,277.08783,1.7162125e-07,2.0193722e-10,8.117032e-09,1.613051e-09,3.158895e-11,1.3180514e-12
2009-01-21,273.35318,3.076199e-07,2.6345108e-09,2.3029315e-08,1.8302035e-09,1.9498156e-10,1.1925147e-11
2009-01-22,274.45132,2.5620724e-07,9.2405433e-10,2.6606852e-08,2.0360613e-09,9.5078986e-11,8.909296e-12
2009-01-23,274.78632,2.002462e-07,7.478947e-11,7.894546e-09,1.4274325e-09,2.0523217e-11,5.850685e-12
2009-01-24,276.29025,1.8746405e-07,3.4545955e-10,8.704785e-09,1.9953155e-09,3.476274e-11,8.166463e-12
2009-01-25,275.34634,2.1268701e-07,3.1041145e-10,1.1862988e-08,2.2688758e-09,5.2708983e-11,6.2577972e-12
2009-01-26,272.73553,2.5766053e-07,9.2853314e-10,1.4323609e-08,8.4058377e-10,9.2083306e-11,6.8160443e-12
2009-01-27,272.2951,2.2866422e-07,3.1959585e-10,1.0873531e-08,6.220892e-10,6.434624e-11,4.322613e-12
2009-01-28,271.5175,2.3869023e-07,7.044501e-10,1.1391978e-08,6.535662e-10,7.550453e-11,4.5542853e-12
2009-01-29,270.50397,2.2109981e-07,2.7824384e-10,7.6080555e-09,2.8493738e-10,3.310761e-11,2.9115007e-12
2009-01-30,270.93683,2.0524021e-07,2.2777208e-10,7.126931e-09,4.322996e-10,3.9389634e-11,3.5518988e-12
2009-01-31,273.13788,2.0835674e-07,2.1031456e-10,8.628159e-09,8.846601e-10,5.332794e-11,3.734089e-12
2009-02-01,271.1569,1.8612155e-07,3.3697367e-10,5.0694124e-09,1.5734105e-09,2.0560562e-11,1.9467282e-12
2009-02-02,273.1314,2.1477774e-07,3.0126812e-10,6.7445662e-09,3.57181e-09,2.199577e-11,3.6629393e-12
2009-02-03,274.36774,2.3982315e-07,4.426767e-10,1.0447876e-08,2.2211197e-09,5.0622735e-11,5.871252e-12
2009-02-04,274.2259,3.4124344e-07,8.134791e-09,1.9504252e-08,1.477615e-09,2.6734773e-10,1.499725e-11
2009-02-05,276.20944,3.5239395e-07,4.257784e-09,2.2836005e-08,1.7709794e-09,1.936162e-10,1.9248953e-11
2009-02-06,276.88754,2.8103418e-07,8.38999e-10,1.7265464e-08,2.0780353e-09,8.396224e-11,9.764337e-12
2009-02-07,273.9425,3.7304233e-07,7.1554007e-09,2.7420226e-08,1.6019356e-09,2.5675356e-10,1.9728524e-11
2009-02-08,274.50336,1.9200166e-07,3.3053557e-10,9.531854e-09,1.3860072e-09,4.228156e-11,6.5869957e-12
2009-02-09,273.90527,2.1113712e-07,2.6857128e-10,1.28558995e-08,2.2125082e-09,4.8456468e-11,9.4250606e-12
2009-02-10,275.30124,2.0853113e-07,4.932848e-10,1.290045e-08,1.3661967e-09,7.883585e-11,1.524451e-11
2009-02-11,273.23526,1.9823224e-07,3.5576583e-10,7.5080635e-09,1.2342727e-09,2.9085127e-11,4.598495e-12
2009-02-12,272.32574,1.7759905e-07,2.1894692e-10,9.324973e-09,2.5608267e-09,3.0680264e-11,5.168655e-12
2009-02-13,272.49927,1.9617563e-07,4.048777e-10,1.4670279e-08,2.567315e-09,7.5935425e-11,1.21359e-11
2009-02-14,271.0409,2.0168382e-07,4.4410298e-10,1.13666525e-08,6.962753e-10,4.64149e-11,5.4144154e-12
2009-02-15,272.33923,2.1149542e-07,4.5387627e-10,1.2794007e-08,2.689748e-09,4.3771438e-11,8.12353e-12
2009-02-16,275.30084,2.0153686e-07,2.9047828e-10,1.4645723e-08,5.9572247e-10,7.416371e-11,1.448653e-11
2009-02-17,272.38306,1.9756482e-07,5.748319e-10,1.0439544e-08,7.076946e-10,6.6673445e-11,1.0421704e-11
2009-02-18,270.57162,2.0468872e-07,5.735426e-10,1.24598625e-08,1.6500108e-09,7.641466e-11,1.4736979e-11
2009-02-19,272.4475,2.3193633e-07,1.2451923e-09,2.1752346e-08,2.929866e-09,8.779323e-11,2.1050103e-11
2009-02-20,275.27887,2.2248881e-07,7.4452366e-10,2.1447223e-08,9.068953e-10,1.194378e-10,3.1062954e-11
2009-02-21,274.6728,2.3767325e-07,6.80782e-09,1.5048416e-08,8.8309215e-10,2.5345473e-10,4.1964453e-11
2009-02-22,276.9452,1.7859668e-07,2.7073094e-10,1.1813791e-08,7.6095763e-10,4.7290897e-11,2.0040266e-11
2009-02-23,276.89758,1.4589949e-07,1.3197646e-10,4.7495226e-09,9.204493e-10,2.4638937e-11,9.6583245e-12
2009-02-24,274.67276,2.2609504e-07,6.1212274e-10,1.0980194e-08,1.2278738e-09,9.392532e-11,2.6143499e-11
2009-02-25,275.98764,1.9429707e-07,2.5356656e-10,1.42108565e-08,2.0888333e-09,5.4460665e-11,3.1263377e-11
2009-02-26,278.7172,1.7935224e-07,2.141365e-10,1.3730376e-08,1.2329147e-09,3.8299905e-11,2.3586844e-11
2009-02-27,278.06537,1.5500703e-07,1.075216e-10,6.6587207e-09,9.097376e-10,3.3801656e-11,1.9535902e-11
2009-02-28,278.97986,2.2993903e-07,3.834405e-09,2.0449077e-08,5.520947e-10,2.834542e-10,9.951552e-11
2009-03-01,280.2121,2.9456967e-07,1.2778999e-08,2.1103196e-08,1.1684649e-09,5.250305e-10,1.4063256e-10
2009-03-02,280.06183,2.5700245e-07,1.987693e-09,1.9237842e-08,1.1956981e-09,1.15616614e-10,5.9007146e-11
2009-03-03,278.5078,1.7930566e-07,2.2431335e-10,9.851902e-09,1.5535079e-09,5.4757626e-11,2.910271e-11
