date,t,co
2010-10-08,293.9317,2.819384e-07
2010-10-09,290.11356,1.8942305e-07
2010-10-10,288.69113,1.2752994e-07
2010-10-11,287.92664,1.41396e-07
2010-10-12,287.7618,1.1893233e-07
2010-10-13,288.87732,1.4299755e-07
2010-10-14,291.73465,2.3178177e-07
2010-10-15,293.8162,3.8276573e-07
2010-10-16,294.94354,5.1226465e-07
2010-10-17,293.92523,8.2098245e-07
2010-10-18,291.07568,2.8725685e-07
2010-10-19,289.64157,1.5819535e-07
2010-10-20,290.05573,1.930015e-07
2010-10-21,290.96967,2.942439e-07
2010-10-22,292.53546,3.0891343e-07
2010-10-23,292.9694,3.4488363e-07
2010-10-24,292.71838,4.2483876e-07
2010-10-25,293.52798,2.4622906e-07
2010-10-26,291.37793,2.1069785e-07
2010-10-27,290.12863,1.8149129e-07
2010-10-28,291.15735,2.8395206e-07
2010-10-29,293.87314,3.6621816e-07
2010-10-30,294.19653,3.692042e-07
2010-10-31,294.5119,3.9274698e-07
2010-11-01,293.32645,3.5929446e-07
2010-11-02,292.32233,2.9918232e-07
2010-11-03,292.28635,2.4799073e-07
2010-11-04,293.84262,2.9615228e-07
2010-11-05,296.5133,3.4615044e-07
2010-11-06,293.50833,2.7271471e-07
2010-11-07,292.52853,3.1899697e-07
2010-11-08,294.31125,2.7463327e-07
2010-11-09,296.85922,3.8086733e-07
2010-11-10,293.82172,3.577602e-07
2010-11-11,289.13995,1.06480655e-07
2010-11-12,289.51306,1.1155426e-07
2010-11-13,289.8082,1.222244e-07
2010-11-14,290.84927,1.3878736e-07
2010-11-15,292.79974,1.5720865e-07
2010-11-16,291.50778,2.0627654e-07
2010-11-17,291.96158,4.769326e-07
2010-11-18,293.38553,5.033058e-07
2010-11-19,294.2492,4.5635292e-07
2010-11-20,294.87646,5.6756943e-07
2010-11-21,295.64194,4.090913e-07
2010-11-22,294.88773,4.768915e-07
2010-11-23,293.60803,3.5504456e-07
2010-11-24,294.4021,1.943054e-07
2010-11-25,295.03415,2.6046976e-07
2010-11-26,294.01825,3.7648215e-07
2010-11-27,294.14453,2.9500694e-07
2010-11-28,295.1265,2.5288398e-07
2010-11-29,297.41162,2.9694226e-07
2010-11-30,296.68985,2.846844e-07
2010-12-01,294.74353,2.744804e-07
2010-12-02,296.0033,1.8272974e-07
2010-12-03,297.2068,3.699597e-07
2010-12-04,296.48877,5.356416e-07
2010-12-05,295.95242,2.949049e-07
2010-12-06,293.93893,1.9954233e-07
2010-12-07,294.5029,1.8461444e-07
2010-12-08,296.80945,3.6973972e-07
2010-12-09,295.02322,3.67374e-07
2010-12-10,294.42426,1.3624168e-07
2010-12-11,296.68542,2.370121e-07
2010-12-12,297.99667,4.8539937e-07
2010-12-13,297.55377,4.1623525e-07
2010-12-14,292.4176,1.8373106e-07
2010-12-15,291.66998,1.5010805e-07
2010-12-16,292.95697,1.4635637e-07
2010-12-17,295.50092,2.6751167e-07
2010-12-18,295.33145,3.140875e-07
2010-12-19,295.90875,4.2056718e-07
2010-12-20,296.4195,2.8445376e-07
2010-12-21,297.49707,4.6874226e-07
2010-12-22,296.19,2.420695e-07
2010-12-23,294.76035,2.9904317e-07
2010-12-24,294.65753,1.9624179e-07
2010-12-25,295.81314,1.9941635e-07
2010-12-26,296.0703,4.741364e-07
2010-12-27,294.139,1.763431e-07
2010-12-28,293.92545,1.60966e-07
2010-12-29,293.4186,1.3215961e-07
2010-12-30,293.4572,1.1063305e-07
2010-12-31,293.60953,1.6248462e-07
2011-01-01,293.49313,1.7040651e-07
2011-01-02,293.43774,2.1816864e-07
2011-01-03,293.92307,3.8212883e-07
2011-01-04,294.8924,3.3821044e-07
2011-01-05,295.58328,3.807819e-07
2011-01-06,297.04352,3.2683587e-07
2011-01-07,296.32974,2.8752277e-07
2011-01-08,296.3136,3.4646337e-07
2011-01-09,296.71783,3.6192318e-07
2011-01-10,296.9241,2.971825e-07
