date,t,co,no,no2,so2,c10h16,c5h8
2010-01-01,271.70868,1.5068127e-07,1.3813935e-10,6.702135e-09,1.6315991e-09,1.1405408e-11,8.099946e-13
2010-01-02,270.7688,2.1102296e-07,6.7782796e-10,1.6371478e-08,2.0594886e-09,5.9692196e-11,3.9401026e-12
2010-01-03,269.57217,2.4457884e-07,3.5411813e-09,1.575627e-08,2.221957e-09,9.33639e-11,4.9636744e-12
2010-01-04,268.81552,2.826552e-07,9.777244e-09,1.8177413e-08,2.093988e-09,1.3436413e-10,6.5713238e-12
2010-01-05,271.86282,2.8823973e-07,6.650839e-09,2.5992286e-08,2.317127e-09,1.0079718e-10,1.0061581e-11
2010-01-06,271.14,3.4873324e-07,1.4702017e-08,2.6419125e-08,2.5008506e-09,1.6247756e-10,1.6378529e-11
2010-01-07,269.69528,3.8022054e-07,1.6649839e-08,2.580192e-08,2.8183655e-09,2.1104096e-10,2.0592018e-11
2010-01-08,268.9261,3.3416723e-07,1.2645361e-08,1.5697312e-08,2.5423161e-09,1.812689e-10,1.3583781e-11
2010-01-09,271.1215,1.6672467e-07,1.0415419e-10,4.0728083e-09,1.0860076e-09,8.934143e-12,9.18314e-13
2010-01-10,272.55646,1.7274108e-07,1.1848884e-10,3.9436667e-09,1.5369789e-09,8.593727e-12,1.37494e-12
2010-01-11,273.02338,1.6634337e-07,1.7282481e-10,5.1366547e-09,1.3593278e-09,1.161189e-11,2.0432074e-12
2010-01-12,270.1257,2.5819008e-07,1.9914463e-09,1.5057719e-08,2.3122768e-09,6.0843414e-11,6.0743624e-12
2010-01-13,269.54596,2.9199973e-07,1.6773108e-09,1.6541318e-08,2.270273e-09,5.375808e-11,3.9534153e-12
2010-01-14,272.14542,3.8354594e-07,4.4290793e-09,2.4510534e-08,2.487659e-09,7.822848e-11,1.0015615e-11
2010-01-15,272.59738,4.298719e-07,5.972966e-09,2.2978135e-08,2.7188092e-09,1.1343494e-10,1.2593746e-11
2010-01-16,273.06577,3.176894e-07,7.550401e-10,1.5643323e-08,2.0003856e-09,3.6907262e-11,7.887162e-12
2010-01-17,273.65067,3.424771e-07,2.9172897e-09,1.5212244e-08,1.8121816e-09,5.5606464e-11,1.3210974e-11
2010-01-18,275.9129,2.596358e-07,1.2687216e-09,2.0739023e-08,1.6313297e-09,6.477204e-11,9.213382e-12
2010-01-19,275.8634,2.5437794e-07,2.4571423e-09,1.6819307e-08,5.757794e-10,7.13639e-11,8.704525e-12
2010-01-20,274.02606,3.5024303e-07,8.365417e-09,2.0952985e-08,1.3929552e-09,1.6831432e-10,9.327943e-12
2010-01-21,271.70435,2.600648e-07,7.1897877e-10,1.6386554e-08,9.827317e-10,4.4639677e-11,5.185779e-12
2010-01-22,270.5729,2.2917955e-07,5.656708e-10,1.2526125e-08,1.0172265e-09,2.1234564e-11,5.011359e-12
2010-01-23,270.2985,2.4633218e-07,4.938743e-10,1.1886462e-08,1.2902021e-09,2.6482292e-11,7.764486e-12
2010-01-24,268.50708,2.893857e-07,1.0629035e-09,1.9825649e-08,1.3021718e-09,5.3741723e-11,1.0948825e-11
2010-01-25,267.84018,2.976529e-07,1.6153112e-09,2.007723e-08,2.6521967e-09,4.620145e-11,1.1187259e-11
2010-01-26,266.56335,2.513748e-07,1.8893176e-09,2.4235394e-08,3.0117535e-09,4.663573e-11,1.1940201e-11
2010-01-27,268.88968,3.0151548e-07,4.675891e-09,2.7185099e-08,2.8992866e-09,1.2906992e-10,2.087914e-11
2010-01-28,275.18588,1.3823512e-07,1.1409497e-10,2.9533984e-09,8.268128e-10,1.225613e-11,3.4671799e-12
2010-01-29,273.27847,1.8484585e-07,4.230862e-10,1.1420311e-08,1.100669e-09,2.7790855e-11,8.612179e-12
2010-01-30,271.596,1.7961406e-07,1.303405e-10,6.474283e-09,1.3043765e-09,2.0602015e-11,4.9304168e-12
2010-01-31,273.2212,1.7998377e-07,2.7378158e-10,8.603261e-09,1.4957574e-09,1.8897786e-11,6.8060045e-12
2010-02-01,272.80624,1.9056563e-07,4.227028e-10,1.0489762e-08,1.4698914e-09,2.1061644e-11,6.678444e-12
2010-02-02,273.2749,1.8977747e-07,2.5262692e-10,1.1061945e-08,1.4544644e-09,2.4397215e-11,7.060349e-12
2010-02-03,274.57794,1.6857211e-07,2.0978846e-10,5.1265765e-09,1.2713574e-09,1.7212716e-11,4.1850707e-12
2010-02-04,275.44193,2.417389e-07,1.0658657e-09,1.9364442e-08,2.1255182e-09,6.826725e-11,2.004892e-11
2010-02-05,275.55115,2.3347002e-07,7.3451595e-10,1.5331302e-08,2.0014361e-09,3.2877083e-11,1.7348598e-11
2010-02-06,274.1393,3.0756092e-07,1.9480866e-09,2.0577724e-08,1.969679e-09,7.399335e-11,1.736088e-11
2010-02-07,271.37125,2.554582e-07,1.0257925e-09,1.5468265e-08,1.1743433e-09,4.9209026e-11,1.16094565e-11
2010-02-08,268.07745,2.1315012e-07,5.6329774e-10,9.364094e-09,4.7080995e-10,2.3932675e-11,9.998156e-12
2010-02-09,268.78732,1.8793655e-07,2.7655836e-10,7.323982e-09,5.7406996e-10,1.4641871e-11,7.28024e-12
2010-02-10,269.92444,1.9217939e-07,1.33052e-10,7.2897604e-09,1.4266832e-09,1.86361e-11,6.126877e-12
2010-02-11,269.81146,1.8892332e-07,1.8981969e-10,5.3234386e-09,1.0652134e-09,1.3182595e-11,3.9154617e-12
2010-02-12,269.62662,1.8150746e-07,2.7558333e-10,5.575324e-09,8.617387e-10,1.6466115e-11,4.6541417e-12
2010-02-13,270.6063,1.8234249e-07,2.0914818e-10,6.771725e-09,1.1223952e-09,2.5105454e-11,6.1494976e-12
2010-02-14,269.80377,2.4380174e-07,3.171124e-09,1.644724e-08,2.1785898e-09,1.0813162e-10,1.7136457e-11
2010-02-15,268.8683,2.795497e-07,3.2385883e-09,2.0453415e-08,2.349026e-09,1.1978973e-10,2.231424e-11
2010-02-16,271.03735,2.618669e-07,2.177208e-09,1.9716808e-08,2.6564166e-09,9.2280565e-11,2.2819628e-11
2010-02-17,270.7572,2.8578074e-07,2.49296e-09,2.240978e-08,2.676029e-09,6.481394e-11,2.7783019e-11
2010-02-18,274.57877,3.646266e-07,5.2572164e-09,2.801348e-08,2.1256468e-09,1.15631164e-10,4.9333274e-11
2010-02-19,276.23053,2.1743332e-07,5.9845506e-10,1.20664e-08,1.706624e-09,2.3884502e-11,1.8253142e-11
2010-02-20,273.64294,2.267431e-07,5.152561e-10,1.0396614e-08,1.5853561e-09,2.8487449e-11,1.5509368e-11
2010-02-21,274.02008,2.3987351e-07,1.0095347e-09,1.4953004e-08,1.747319e-09,6.994162e-11,3.0185274e-11
2010-02-22,275.93268,2.1219016e-07,4.4966983e-10,1.4677404e-08,1.6954101e-09,4.2815574e-11,3.710855e-11
2010-02-23,274.0639,2.215715e-07,5.163195e-10,1.4458599e-08,1.2170601e-09,5.2347255e-11,3.061543e-11
2010-02-24,275.53638,2.275683e-07,8.75703e-10,1.4515928e-08,1.26372e-09,5.96227e-11,5.467512e-11
2010-02-25,279.94208,1.8173111e-07,2.9295413e-10,1.06462394e-08,1.4101773e-09,2.2852829e-11,2.6188803e-11
2010-02-26,279.56683,2.001992e-07,3.0825417e-10,1.3658007e-08,1.888902e-09,3.0573356e-11,3.1090554e-11
2010-02-27,278.80243,1.7572361e-07,1.09945414e-10,6.5656423e-09,1.2864163e-09,1.582699e-11,2.1445996e-11
2010-02-28,279.0191,2.0175898e-07,3.7567888e-10,1.3163855e-08,1.7475521e-09,3.3009782e-11,4.2244527e-11
2010-03-01,276.01996,1.9209826e-07,1.508594e-10,6.2208683e-09,7.075698e-10,2.2081758e-11,1.6210835e-11
2010-03-02,275.4324,1.7644645e-07,2.7282426e-10,6.3871117e-09,1.1698023e-09,2.3584834e-11,1.9619152e-11
2010-03-03,275.1246,1.6631648e-07,1.9329452e-10,6.988672e-09,1.207078e-09,2.9282368e-11,2.5582132e-11
2010-03-04,273.9871,1.7923603e-07,2.7227096e-10,1.1139785e-08,1.7235875e-09,4.5835793e-11,3.2895648e-11
2010-03-05,272.78494,1.85788e-07,1.9262003e-10,1.1423806e-08,1.2586422e-09,4.1584916e-11,3.725289e-11
2010-03-06,272.33548,1.6314506e-07,2.3868157e-10,5.1933147e-09,1.0224127e-09,1.8451378e-11,1.7828275e-11
2010-03-07,271.34497,1.8357524e-07,4.7561693e-10,1.31238505e-08,1.6786378e-09,5.087374e-11,5.046943e-11
2010-03-08,272.72385,2.0468853e-07,7.2603606e-10,1.621077e-08,1.3909629e-09,8.8023734e-11,7.46983e-11
2010-03-09,272.38806,2.235476e-07,1.2167529e-09,2.1902993e-08,1.7333004e-09,1.09379755e-10,9.8616185e-11
2010-03-10,271.9823,2.2442964e-07,1.8578857e-09,2.4965688e-08,1.6718791e-09,1.3191406e-10,9.849083e-11
2010-03-11,273.3824,1.7589241e-07,3.4113543e-10,8.924001e-09,6.1631367e-10,2.9549644e-11,3.8882474e-11
2010-03-12,276.43634,1.7984841e-07,1.8360768e-10,8.969697e-09,1.1777985e-09,3.3491633e-11,3.371656e-11
2010-03-13,276.847,1.5133409e-07,9.6014356e-11,4.601513e-09,6.8780787e-10,1.7740549e-11,1.8584887e-11
2010-03-14,277.3905,1.4960241e-07,1.2579401e-10,4.603507e-09,8.2361534e-10,1.9284503e-11,2.2442319e-11
2010-03-15,275.83072,1.5555666e-07,1.2449189e-10,5.9527947e-09,9.24815e-10,3.2626617e-11,3.9183934e-11
2010-03-16,275.951,1.56103e-07,1.4757585e-10,7.871423e-09,8.816115e-10,4.1874792e-11,5.4401504e-11
2010-03-17,279.33228,2.1522774e-07,1.5881513e-09,2.0486073e-08,1.7506833e-09,6.720679e-11,1.0467886e-10
2010-03-18,281.7594,2.4960886e-07,2.1922106e-09,2.3619227e-08,2.11059e-09,9.300212e-11,1.2844377e-10
2010-03-19,284.31805,2.0260799e-07,1.7091824e-10,1.2667832e-08,1.6232404e-09,2.962755e-11,6.435856e-11
2010-03-20,284.61298,1.877557e-07,2.4720115e-10,1.1113994e-08,1.5417863e-09,3.230468e-11,6.6623075e-11
2010-03-21,281.5741,1.6278152e-07,2.180577e-10,8.628282e-09,8.3721696e-10,4.5766474e-11,7.138611e-11
2010-03-22,279.69846,2.0706608e-07,7.688597e-10,1.9857513e-08,1.6150223e-09,1.4316962e-10,1.8182175e-10
2010-03-23,281.18768,1.9822765e-07,8.6180646e-10,1.3535935e-08,1.8025106e-09,1.3133973e-10,1.8953739e-10
2010-03-24,283.16684,2.1567342e-07,5.947249e-10,1.4344007e-08,1.7815025e-09,6.287072e-11,1.5055698e-10
2010-03-25,286.04666,2.2371562e-07,5.0378895e-10,1.4919834e-08,1.8582614e-09,6.9348194e-11,1.364202e-10
2010-03-26,283.29892,1.9302055e-07,3.226713e-10,1.3741019e-08,1.8376092e-09,7.7608364e-11,1.8276106e-10
2010-03-27,280.19217,1.9167116e-07,1.8407065e-10,1.3615127e-08,1.7680774e-09,5.7294502e-11,1.4897807e-10
2010-03-28,279.67273,1.8813199e-07,3.2025832e-10,1.1946563e-08,1.6757629e-09,6.9738236e-11,1.2260061e-10
2010-03-29,280.61414,1.9017031e-07,5.093498e-10,1.2448264e-08,1.7261386e-09,1.07772055e-10,2.0834443e-10
2010-03-30,283.52673,1.8378688e-07,2.463984e-10,1.0391847e-08,1.4696768e-09,4.2024648e-11,1.3118466e-10
2010-03-31,280.66776,1.6427083e-07,2.3365476e-10,6.129909e-09,1.173905e-09,2.727962e-11,7.626312e-11
2010-04-01,277.52612,1.744238e-07,3.1127886e-10,7.0103057e-09,1.1097984e-09,3.5075647e-11,9.305855e-11
2010-04-02,279.72513,1.866953e-07,2.793309e-10,7.7631155e-09,1.5982244e-09,4.463084e-11,1.154946e-10
2010-04-03,280.78088,1.7912734e-07,3.5761216e-10,7.601376e-09,1.3069144e-09,4.4560532e-11,1.2922967e-10
2010-04-04,280.34628,1.8755946e-07,4.9535104e-10,1.1688158e-08,1.7174162e-09,7.697386e-11,1.8515106e-10
2010-04-05,280.3888,1.7765217e-07,3.7055028e-10,7.3405513e-09,1.1795356e-09,5.8145332e-11,1.3418831e-10
2010-04-06,282.65808,1.919436e-07,6.525424e-10,1.2904617e-08,1.8913957e-09,8.3108645e-11,2.0028719e-10
2010-04-07,285.01416,2.1098892e-07,8.4203217e-10,1.3848196e-08,2.0024526e-09,1.2785407e-10,2.789443e-10
2010-04-08,281.57794,2.6545075e-07,6.178602e-09,2.7508491e-08,3.1885108e-09,5.211031e-10,5.7459737e-10
2010-04-09,280.3305,1.8309149e-07,8.088465e-10,1.1950573e-08,1.7593408e-09,1.0217795e-10,2.0349092e-10
2010-04-10,278.89075,1.633108e-07,3.3936043e-10,9.554016e-09,1.6966928e-09,8.0255795e-11,1.6458956e-10
2010-04-11,279.27408,1.8727374e-07,2.578798e-10,7.865571e-09,1.4074771e-09,6.5265876e-11,1.5537999e-10
2010-04-12,280.56787,1.8805827e-07,5.707641e-10,6.867629e-09,1.4400805e-09,6.6647576e-11,1.4937e-10
2010-04-13,280.25195,1.9223725e-07,7.0940626e-10,1.0588231e-08,1.5352738e-09,1.0416214e-10,2.356702e-10
2010-04-14,280.7721,1.969471e-07,8.84231e-10,1.08850635e-08,2.016379e-09,1.1008627e-10,2.3402102e-10
2010-04-15,280.10626,1.6660675e-07,8.7747726e-10,9.914162e-09,1.8240224e-09,8.9229284e-11,2.0165858e-10
2010-04-16,278.63742,1.5174822e-07,3.2158456e-10,5.4604716e-09,1.2258924e-09,7.514482e-11,1.4491162e-10
2010-04-17,279.64572,1.794712e-07,1.3721422e-09,1.1621724e-08,1.8549693e-09,1.8602923e-10,3.3184824e-10
2010-04-18,281.70416,2.7670933e-07,1.3758943e-08,1.8708594e-08,3.3156782e-09,1.1452017e-09,1.046012e-09
2010-04-19,279.11404,1.5056575e-07,4.349553e-10,6.2222583e-09,1.5190373e-09,8.0228366e-11,1.6600979e-10
2010-04-20,279.45007,1.702556e-07,5.7102156e-10,9.155598e-09,2.014989e-09,9.1156235e-11,2.0647875e-10
2010-04-21,278.46866,1.4724364e-07,1.8285562e-10,2.9144096e-09,8.178918e-10,4.7012984e-11,9.1172785e-11
2010-04-22,279.094,1.5605349e-07,3.1220293e-10,5.7690226e-09,1.2900014e-09,9.4258865e-11,2.0027016e-10
2010-04-23,279.40833,2.3360609e-07,8.836231e-09,1.7007684e-08,2.0518156e-09,9.799641e-10,9.859779e-10
2010-04-24,281.79822,2.0674338e-07,2.1857973e-09,1.6237419e-08,2.8862848e-09,3.3362682e-10,5.2771276e-10
2010-04-25,287.08398,1.9697046e-07,8.9325936e-10,1.0348628e-08,2.6675537e-09,1.4436866e-10,3.1974312e-10
2010-04-26,283.84875,2.2277123e-07,1.1069605e-09,1.9677607e-08,2.6871327e-09,2.341032e-10,4.0436465e-10
2010-04-27,283.75018,1.6908359e-07,8.129929e-10,1.1613436e-08,2.1564497e-09,1.7527765e-10,3.3875844e-10
2010-04-28,285.74957,2.3118704e-07,1.0242175e-08,1.88394e-08,3.2381091e-09,1.1029836e-09,1.1342137e-09
2010-04-29,289.4503,2.1115963e-07,1.905058e-09,1.6967391e-08,2.8348786e-09,3.6387265e-10,6.964091e-10
2010-04-30,285.3859,2.139457e-07,2.0075521e-09,1.7354292e-08,2.4969762e-09,4.237664e-10,6.561476e-10
2010-05-01,283.02002,1.5442711e-07,5.414117e-10,8.963943e-09,1.8406268e-09,1.0484922e-10,2.2697277e-10
2010-05-02,281.00653,1.4764882e-07,3.0986505e-10,6.3736674e-09,1.2263984e-09,1.1544654e-10,2.4981456e-10
2010-05-03,280.8746,1.6357427e-07,2.3234852e-10,1.00996225e-08,1.8780935e-09,1.2900274e-10,3.8020823e-10
2010-05-04,279.73474,1.4719782e-07,3.5982106e-10,5.9467005e-09,1.5983231e-09,1.02812425e-10,1.7228627e-10
2010-05-05,280.1418,1.5708994e-07,1.128607e-09,8.443388e-09,2.0469735e-09,2.3242581e-10,3.716762e-10
2010-05-06,280.3578,1.484201e-07,2.7855115e-10,5.5445097e-09,1.6941916e-09,8.610177e-11,1.9157775e-10
2010-05-07,279.13998,1.6531463e-07,1.9119095e-10,5.995104e-09,8.2779184e-10,1.6872106e-10,4.0076237e-10
2010-05-08,281.19278,2.0551049e-07,1.9286568e-09,1.4683762e-08,2.34553e-09,5.344539e-10,8.5520774e-10
2010-05-09,280.75757,1.891929e-07,3.3509795e-09,1.284953e-08,2.4355282e-09,7.045746e-10,7.1779876e-10
2010-05-10,279.6142,1.3158223e-07,2.4176564e-10,4.898205e-09,1.1749081e-09,1.06973146e-10,1.8476128e-10
2010-05-11,280.05475,1.4149867e-07,5.388654e-10,7.2550184e-09,1.9442532e-09,1.3404218e-10,2.9936054e-10
2010-05-12,279.95038,1.4266598e-07,1.5212792e-10,5.99523e-09,1.0879686e-09,1.1350948e-10,3.0810313e-10
2010-05-13,280.15454,1.4019128e-07,1.4561043e-10,4.834782e-09,1.1413263e-09,9.983811e-11,2.0157889e-10
2010-05-14,280.33182,1.4280432e-07,3.84144e-10,7.451545e-09,1.5453212e-09,1.841193e-10,2.8973826e-10
2010-05-15,280.98798,1.4454687e-07,2.4881075e-10,6.5111747e-09,1.7301374e-09,1.1774666e-10,2.5100616e-10
2010-05-16,283.18738,1.3003707e-07,3.2272193e-10,4.844558e-09,1.4955792e-09,9.640096e-11,1.8830708e-10
2010-05-17,283.05286,1.4876738e-07,1.3118988e-09,8.660826e-09,2.156268e-09,2.0889664e-10,4.0054213e-10
2010-05-18,281.33282,1.2741326e-07,2.1855316e-10,4.5746034e-09,1.2572619e-09,1.1386607e-10,2.0522758e-10
2010-05-19,282.01233,1.2736814e-07,2.905981e-10,3.5549688e-09,1.2931826e-09,1.0484697e-10,2.072155e-10
2010-05-20,284.65353,1.3052649e-07,4.791151e-10,4.740297e-09,1.5623892e-09,1.3576322e-10,3.0359354e-10
2010-05-21,284.48053,1.4517536e-07,1.1908694e-09,1.06019264e-08,2.6300058e-09,2.729301e-10,5.384459e-10
2010-05-22,284.68802,1.259013e-07,3.973993e-10,5.6893383e-09,1.7924355e-09,1.5461808e-10,3.8211886e-10
2010-05-23,286.50827,1.18760774e-07,7.4671397e-10,8.230756e-09,1.6448489e-09,2.2995987e-10,5.185432e-10
2010-05-24,286.59003,1.3524416e-07,1.063334e-09,1.1249016e-08,1.8184704e-09,2.8433517e-10,6.7837724e-10
2010-05-25,283.77496,1.18581305e-07,2.749697e-10,4.1165613e-09,9.0879754e-10,1.0671962e-10,2.7540153e-10
2010-05-26,282.1494,1.2876905e-07,5.631302e-10,6.353087e-09,1.7401448e-09,2.345539e-10,5.652349e-10
2010-05-27,283.68503,1.3322075e-07,6.3654004e-10,7.470341e-09,1.8207447e-09,2.3786367e-10,7.688309e-10
2010-05-28,285.038,1.6387867e-07,5.372183e-09,1.14345475e-08,2.6649962e-09,1.3958913e-09,1.8804827e-09
2010-05-29,285.79822,1.5730194e-07,1.5598508e-09,1.0418947e-08,2.1029256e-09,6.0993205e-10,1.5516601e-09
2010-05-30,285.45108,1.480528e-07,4.9498344e-10,8.897428e-09,1.6379764e-09,2.373875e-10,9.493891e-10
2010-05-31,285.43506,1.4155715e-07,1.9855932e-10,5.6789347e-09,1.1674413e-09,1.9441956e-10,6.3944106e-10
2010-06-01,286.25055,1.4543323e-07,7.8125073e-10,9.860414e-09,2.2443096e-09,3.4705716e-10,1.0375918e-09
2010-06-02,286.6951,1.4205459e-07,8.0701795e-10,9.412039e-09,2.0874589e-09,2.9489514e-10,8.7284346e-10
2010-06-03,286.9032,1.234963e-07,7.2170403e-10,8.8448004e-09,1.3844196e-09,1.8309507e-10,5.945637e-10
2010-06-04,286.1224,1.1296429e-07,6.661957e-10,6.118285e-09,1.5173885e-09,2.3079903e-10,6.573506e-10
2010-06-05,287.00156,1.2864291e-07,1.246372e-09,1.0024409e-08,2.0492408e-09,5.6584276e-10,1.4145085e-09
2010-06-06,291.1233,1.5435666e-07,1.2984314e-09,1.2200503e-08,2.710461e-09,5.688826e-10,1.9820023e-09
2010-06-07,287.67685,1.5438349e-07,2.6637176e-10,9.138097e-09,1.2809805e-09,1.8659187e-10,9.2480856e-10
2010-06-08,289.1204,1.6558623e-07,1.513881e-09,1.6108988e-08,2.5863558e-09,1.2698664e-09,2.6725149e-09
2010-06-09,290.10614,1.6052411e-07,1.7436965e-09,1.2980712e-08,2.3120257e-09,7.024421e-10,2.6137854e-09
2010-06-10,291.623,1.5074562e-07,8.5112145e-10,1.0988424e-08,2.0388273e-09,5.263034e-10,1.9716742e-09
2010-06-11,291.29047,1.4303131e-07,3.634224e-10,9.967883e-09,1.7589112e-09,2.292848e-10,1.0403121e-09
2010-06-12,286.48267,1.1011648e-07,5.3186655e-10,5.495109e-09,1.2388697e-09,2.0111651e-10,7.0590317e-10
