date,t,co,no,no2,so2,c10h16,c5h8
2006-01-01,275.31326,2.3333226e-07,2.6395035e-09,1.2404766e-08,2.0892774e-09,2.0646088e-10,6.249153e-11
2006-01-02,273.4008,4.3544532e-07,1.3888065e-08,2.7589003e-08,3.993657e-09,8.9096114e-10,1.4433621e-10
2006-01-03,273.5459,3.1427356e-07,2.1485649e-09,2.241653e-08,2.9857223e-09,3.7401485e-10,7.099193e-11
2006-01-04,272.4829,3.0424638e-07,3.5221215e-09,1.8979756e-08,3.1377856e-09,3.142379e-10,5.6539738e-11
2006-01-05,272.03424,3.1692088e-07,2.6191287e-09,2.0591562e-08,3.1548462e-09,2.3049306e-10,6.000783e-11
2006-01-06,271.1093,4.140066e-07,8.027338e-09,2.885012e-08,3.5833971e-09,5.295859e-10,1.06311626e-10
2006-01-07,270.97293,4.317149e-07,8.556666e-09,3.0687914e-08,3.4490815e-09,5.498343e-10,1.204952e-10
2006-01-08,271.17358,4.796953e-07,1.4013385e-08,2.8864335e-08,3.6391055e-09,6.876553e-10,1.4431575e-10
2006-01-09,270.38098,5.529249e-07,2.1015794e-08,3.0130096e-08,3.9416097e-09,8.8450347e-10,1.8192921e-10
2006-01-10,269.5586,5.215204e-07,1.87619e-08,3.4462175e-08,3.5503553e-09,8.854264e-10,1.9907109e-10
2006-01-11,269.64655,4.4387895e-07,1.1640441e-08,4.44054e-08,3.798197e-09,6.1871863e-10,1.585363e-10
2006-01-12,271.89728,4.2574584e-07,7.330768e-09,3.287738e-08,3.6404453e-09,3.8926184e-10,1.11932116e-10
2006-01-13,271.1073,4.9091784e-07,1.3912999e-08,4.4722462e-08,4.007311e-09,5.648684e-10,1.2461737e-10
2006-01-14,269.80017,5.6250394e-07,2.4670918e-08,3.8692633e-08,4.4652158e-09,8.49664e-10,1.5927662e-10
2006-01-15,268.0368,4.7347243e-07,1.3625414e-08,3.3657997e-08,3.9477848e-09,5.456548e-10,1.1758106e-10
2006-01-16,268.87622,5.073477e-07,1.5592766e-08,3.6183994e-08,3.992839e-09,5.9621125e-10,1.1733568e-10
2006-01-17,274.1211,2.7057428e-07,5.558806e-10,1.5989357e-08,2.4197642e-09,7.602032e-11,3.262646e-11
2006-01-18,274.7508,2.6700033e-07,6.417667e-10,1.2950569e-08,2.040176e-09,1.2800598e-10,3.7457273e-11
2006-01-19,274.4449,4.7793253e-07,1.9952111e-08,2.1211784e-08,4.067398e-09,7.8524753e-10,1.1995067e-10
2006-01-20,275.25217,3.9388755e-07,7.821778e-09,2.7989197e-08,3.1291982e-09,3.8727646e-10,8.151821e-11
2006-01-21,275.3103,2.591119e-07,5.1965626e-10,1.4200934e-08,2.4500606e-09,1.427901e-10,4.0419126e-11
2006-01-22,273.25195,3.087379e-07,3.0610632e-09,1.9547688e-08,3.7372554e-09,2.661451e-10,4.2829254e-11
2006-01-23,269.6371,2.5302148e-07,1.0270906e-09,1.402748e-08,2.803248e-09,4.1388684e-11,1.4673839e-11
2006-01-24,268.42422,3.376791e-07,4.1097388e-09,2.4397934e-08,3.1479872e-09,1.6605449e-10,4.0718512e-11
2006-01-25,269.62036,4.128908e-07,6.5412142e-09,3.2177514e-08,3.765244e-09,3.5523556e-10,8.541822e-11
2006-01-26,271.81335,3.73719e-07,2.4298459e-09,2.0741489e-08,3.1543537e-09,1.5445217e-10,4.0505408e-11
2006-01-27,269.055,3.539464e-07,2.3250946e-09,2.7966818e-08,3.7595163e-09,1.2150174e-10,3.465672e-11
2006-01-28,271.0307,4.1895362e-07,9.970458e-09,3.97979e-08,4.143924e-09,2.632946e-10,5.7217887e-11
2006-01-29,272.14172,4.839874e-07,1.5107053e-08,3.0965346e-08,4.9039377e-09,4.0018183e-10,7.037524e-11
2006-01-30,271.60983,4.4210265e-07,9.552021e-09,2.8840386e-08,4.0266874e-09,2.9912053e-10,6.594872e-11
2006-01-31,272.24045,4.642512e-07,1.3969893e-08,3.5748258e-08,3.9274597e-09,3.3488798e-10,9.6442986e-11
2006-02-01,272.22797,5.0889963e-07,1.926664e-08,3.068899e-08,4.136082e-09,5.3346666e-10,1.5707283e-10
2006-02-02,270.79523,5.677227e-07,2.4180133e-08,2.8253076e-08,4.7592237e-09,6.821656e-10,1.6881739e-10
2006-02-03,269.44757,5.4593283e-07,2.1467262e-08,4.1174324e-08,3.8470676e-09,3.797263e-10,1.05159575e-10
2006-02-04,267.89777,4.902189e-07,1.74596e-08,5.549181e-08,3.1195964e-09,2.6892288e-10,7.81081e-11
2006-02-05,268.82825,3.815183e-07,6.3686656e-09,3.2933283e-08,3.253977e-09,2.2516006e-10,7.025849e-11
2006-02-06,272.33197,3.6329996e-07,4.3391757e-09,2.3627166e-08,3.422929e-09,2.4458813e-10,7.937857e-11
2006-02-07,273.50446,3.3250038e-07,4.4284607e-09,1.843724e-08,3.0085445e-09,2.6806676e-10,7.180385e-11
2006-02-08,273.66998,2.2605212e-07,3.5958883e-10,1.0060367e-08,1.9219515e-09,6.926109e-11,3.54581e-11
2006-02-09,272.4997,2.162599e-07,3.6553538e-10,1.0143757e-08,2.22144e-09,7.7117576e-11,2.6525664e-11
2006-02-10,272.01318,2.0661216e-07,3.5316963e-10,1.0189672e-08,2.2664195e-09,6.8232496e-11,2.787077e-11
2006-02-11,271.93726,2.82851e-07,3.6212608e-09,1.760565e-08,3.5985588e-09,1.7683544e-10,5.111454e-11
2006-02-12,271.07193,3.1230755e-07,3.4836105e-09,2.2638176e-08,4.1090753e-09,2.0360416e-10,6.9496e-11
2006-02-13,271.53516,4.2211443e-07,1.2187417e-08,2.6875611e-08,4.7994324e-09,4.888887e-10,1.2425332e-10
2006-02-14,274.48788,3.5901218e-07,3.6399956e-09,2.6246038e-08,3.9147174e-09,2.466013e-10,1.0149258e-10
2006-02-15,275.97046,2.4806036e-07,4.815044e-10,1.5170599e-08,2.4878242e-09,9.282358e-11,5.055055e-11
2006-02-16,278.49524,2.1010612e-07,8.627372e-10,9.993126e-09,1.6221645e-09,5.3158127e-11,3.5348335e-11
2006-02-17,276.1883,1.840992e-07,1.1707157e-10,6.840852e-09,1.2833126e-09,3.4809534e-11,1.9515545e-11
2006-02-18,277.04248,1.9919122e-07,2.8452773e-10,9.252709e-09,1.929316e-09,4.1092095e-11,2.1855604e-11
2006-02-19,277.29797,2.8222908e-07,1.248874e-09,1.8706022e-08,2.701909e-09,1.3872137e-10,5.992484e-11
2006-02-20,275.97913,3.8838692e-07,8.648783e-09,2.3194406e-08,3.6533498e-09,3.5443787e-10,9.749621e-11
