date,t,co
2010-08-21,291.61954,1.8112958e-07
2010-08-22,292.49857,1.8475288e-07
2010-08-23,291.31726,1.7749124e-07
2010-08-24,290.0763,1.334968e-07
2010-08-25,287.69897,1.2078418e-07
2010-08-26,291.76654,1.6038747e-07
2010-08-27,289.88766,1.417437e-07
2010-08-28,284.1924,1.1925263e-07
2010-08-29,282.1424,1.3107586e-07
2010-08-30,280.67896,1.1898438e-07
2010-08-31,279.52264,1.3152683e-07
2010-09-01,280.61475,1.5538367e-07
2010-09-02,282.7342,1.836672e-07
2010-09-03,284.3742,1.7616398e-07
2010-09-04,283.99054,1.8402177e-07
2010-09-05,283.19806,1.720777e-07
2010-09-06,283.29486,1.7116407e-07
2010-09-07,284.4985,1.7325974e-07
2010-09-08,284.36325,1.8691905e-07
2010-09-09,283.40414,1.4281231e-07
2010-09-10,283.6241,1.5801591e-07
2010-09-11,284.65854,1.8246793e-07
2010-09-12,285.57697,1.9089893e-07
2010-09-13,283.51877,1.4082833e-07
2010-09-14,283.00787,1.5760335e-07
2010-09-15,285.90106,1.2847978e-07
2010-09-16,284.5089,1.2773512e-07
2010-09-17,283.2652,1.398885e-07
2010-09-18,282.20306,1.5048984e-07
2010-09-19,281.74728,1.4633076e-07
2010-09-20,283.08356,1.9435502e-07
2010-09-21,284.28793,1.9134133e-07
2010-09-22,285.45038,2.1811032e-07
2010-09-23,285.96936,2.2061137e-07
2010-09-24,285.1567,1.7733164e-07
2010-09-25,280.64075,1.2888911e-07
2010-09-26,278.4317,1.252411e-07
2010-09-27,279.08334,1.3878245e-07
2010-09-28,279.2837,1.3947118e-07
2010-09-29,280.0153,1.5954177e-07
2010-09-30,280.3708,2.3518417e-07
2010-10-01,281.03247,1.884091e-07
2010-10-02,281.73068,2.0379493e-07
2010-10-03,283.89703,2.211653e-07
2010-10-04,284.68277,2.1127167e-07
2010-10-05,284.26648,2.3679755e-07
2010-10-06,284.79846,2.3116792e-07
