date,concentration,t,co,no,no2,so2,c10h16,c5h8
2008-01-01,1305.5712500000004,273.14804,2.1583556000000002e-07,3.9081177e-10,1.3272513000000001e-08,1.6503877e-09,1.02991164e-10,4.977723e-12
2008-01-02,1321.645,271.8843,2.7668692999999995e-07,3.1810266e-09,2.3198416e-08,3.3142584e-09,2.8563704e-10,4.53399e-12
2008-01-03,2287.175,270.5822,2.1894672e-07,3.6744224e-10,1.070475e-08,6.069572e-09,4.3173753e-11,4.597244e-12
2008-01-04,3581.316666666666,269.60834,2.4254174e-07,4.7772697e-10,1.105226e-08,4.3727515e-09,5.654803000000001e-11,6.0532274000000006e-12
2008-01-05,2195.4458333333328,271.901,2.9787932000000004e-07,5.786010599999999e-10,1.909226e-08,3.4808874e-09,8.721109e-11,7.582698e-12
2008-01-06,1506.597083333333,274.76318,2.4379898e-07,2.7581603999999997e-10,1.5692946e-08,2.1708446e-09,5.7188285e-11,4.057105e-12
2008-01-07,803.485,275.70044,2.1217264e-07,1.6058503e-10,1.3162187e-08,2.0496069999999998e-09,5.904936999999999e-11,2.5673272e-12
2008-01-08,692.2916666666665,277.2233,1.8141809999999998e-07,4.2993472999999996e-10,7.446732e-09,1.7833738e-09,3.30867e-11,1.0614942e-12
2008-01-09,1537.8083333333334,275.98657000000003,2.3159386999999998e-07,5.2839216e-10,1.2170023000000001e-08,2.095772e-09,5.9133094e-11,2.6506056e-12
2008-01-10,1318.525,277.87807999999995,2.3016014000000002e-07,6.0034366e-10,9.348036e-09,1.7542463e-09,5.9629655e-11,4.136899e-12
2008-01-11,1338.3237499999998,279.88593,2.3409197e-07,2.8954797e-10,1.0513079e-08,1.8865403e-09,3.9089287e-11,2.057689e-12
2008-01-12,1292.1916666666666,276.90643,2.6876629999999996e-07,4.065796e-10,1.3283651000000001e-08,2.3058720000000002e-09,6.887964e-11,5.401275e-12
2008-01-13,1433.063333333333,276.22832999999997,2.6958065000000004e-07,1.4074092e-09,2.0312035e-08,2.3574995e-09,1.2951701e-10,2.9196378e-12
2008-01-14,2085.5291666666667,275.8727,3.1689214e-07,1.1340654e-09,1.9798609000000002e-08,2.9294898e-09,1.4373042e-10,7.033834e-12
2008-01-15,1032.7354166666667,277.88885,2.3070893e-07,5.060493e-10,1.0913263000000003e-08,1.858556e-09,3.621422e-11,2.7553242e-12
2008-01-16,833.7645833333332,279.03472999999997,2.089605e-07,1.018881e-10,7.465753000000001e-09,1.7006747e-09,2.8988734999999998e-11,1.3104403999999998e-12
2008-01-17,1351.4241666666671,278.16672,2.6481030000000003e-07,8.9747293e-10,1.5854752000000002e-08,2.3783122e-09,6.627775e-11,6.2003484e-12
2008-01-18,631.9354166666667,279.7664,1.9100906e-07,2.3159455e-10,7.235066e-09,1.5309720000000002e-09,2.926746e-11,4.516096700000001e-12
2008-01-19,315.34041666666667,283.7924,1.565009e-07,4.2059196e-11,5.6327254e-09,8.888765e-10,2.0747058999999998e-11,4.771617e-12
