date,concentration,t,co,no,no2,so2,c10h16,c5h8
2010-01-01,1582.2960869565215,271.70867999999996,1.5068127e-07,1.3813935e-10,6.702135e-09,1.6315991e-09,1.1405408e-11,8.099946e-13
2010-01-02,1416.1179166666668,270.7688,2.1102295999999998e-07,6.778279599999999e-10,1.6371478e-08,2.0594886e-09,5.969219599999999e-11,3.9401026e-12
2010-01-03,1810.1458333333335,269.57217,2.4457884e-07,3.5411813e-09,1.5756270000000002e-08,2.2219570000000003e-09,9.33639e-11,4.9636744000000005e-12
2010-01-04,1911.559166666667,268.81552,2.826552e-07,9.777244e-09,1.8177413e-08,2.093988e-09,1.3436413e-10,6.5713238e-12
2010-01-05,2311.925000000001,271.86282,2.8823972999999997e-07,6.6508389999999994e-09,2.5992286e-08,2.317127e-09,1.0079718e-10,1.0061581e-11
2010-01-06,4336.45,271.14,3.4873324e-07,1.4702017e-08,2.6419125e-08,2.5008506e-09,1.6247756e-10,1.6378529e-11
2010-01-07,5401.7750000000015,269.69527999999997,3.8022053999999995e-07,1.6649839e-08,2.580192e-08,2.8183655e-09,2.1104096000000001e-10,2.0592018e-11
2010-01-08,3748.5000000000014,268.9261,3.3416723e-07,1.2645361000000001e-08,1.5697312e-08,2.5423161e-09,1.812689e-10,1.3583781e-11
2010-01-09,1097.180416666667,271.1215,1.6672467e-07,1.0415419e-10,4.0728083e-09,1.0860076e-09,8.934142999999999e-12,9.18314e-13
2010-01-10,890.0200000000002,272.55646,1.7274107999999997e-07,1.1848884e-10,3.9436667e-09,1.5369789e-09,8.593727e-12,1.37494e-12
2010-01-11,1029.4945833333334,273.02338,1.6634337e-07,1.7282481e-10,5.1366547e-09,1.3593278e-09,1.161189e-11,2.0432074000000003e-12
2010-01-12,2698.254166666667,270.1257,2.5819008e-07,1.9914463e-09,1.5057718999999998e-08,2.3122768e-09,6.0843414e-11,6.0743624e-12
2010-01-13,3122.983333333333,269.54596000000004,2.9199972999999994e-07,1.6773108e-09,1.6541318e-08,2.2702729999999996e-09,5.3758080000000007e-11,3.9534153e-12
2010-01-14,3669.0625000000014,272.14542,3.8354594e-07,4.4290793e-09,2.4510534e-08,2.487659e-09,7.822848e-11,1.0015615e-11
2010-01-15,2632.7833333333333,272.59738,4.2987190000000003e-07,5.972966e-09,2.2978134999999996e-08,2.7188092e-09,1.1343493999999999e-10,1.2593746000000001e-11
2010-01-16,1322.3166666666666,273.06577000000004,3.1768940000000003e-07,7.550401e-10,1.5643323e-08,2.0003856e-09,3.6907262e-11,7.887162e-12
2010-01-17,1958.4458333333328,273.65067,3.424771e-07,2.9172897e-09,1.5212244e-08,1.8121816e-09,5.5606464000000003e-11,1.3210973999999999e-11
2010-01-18,1223.8141666666668,275.9129,2.596358e-07,1.2687216e-09,2.0739023000000002e-08,1.6313297e-09,6.477204e-11,9.213382e-12
2010-01-19,1215.7558333333334,275.8634,2.5437794e-07,2.4571423e-09,1.6819307000000002e-08,5.757794e-10,7.13639e-11,8.704525e-12
2010-01-20,1753.9333333333332,274.02606000000003,3.5024303e-07,8.365417e-09,2.0952985e-08,1.3929552e-09,1.6831432e-10,9.327943e-12
2010-01-21,1991.6833333333327,271.70435,2.600648e-07,7.1897877e-10,1.6386554e-08,9.827317e-10,4.4639677e-11,5.185779e-12
2010-01-22,2691.3375,270.5729,2.2917955e-07,5.656708e-10,1.2526125e-08,1.0172265e-09,2.1234564000000002e-11,5.011359e-12
2010-01-23,3155.5416666666674,270.2985,2.4633218e-07,4.938743e-10,1.1886462e-08,1.2902021e-09,2.6482291999999997e-11,7.764486e-12
2010-01-24,5847.5666666666675,268.50708,2.8938570000000004e-07,1.0629035e-09,1.9825649e-08,1.3021718e-09,5.3741723e-11,1.0948825e-11
2010-01-25,7364.808333333333,267.84018,2.9765290000000006e-07,1.6153112e-09,2.007723e-08,2.6521967e-09,4.620145e-11,1.1187259e-11
2010-01-26,9265.745833333332,266.56335,2.513748e-07,1.8893176e-09,2.4235394e-08,3.0117535e-09,4.663573e-11,1.1940201e-11
2010-01-27,4913.949166666668,268.88968,3.0151548e-07,4.675891e-09,2.7185099e-08,2.8992866e-09,1.2906992e-10,2.0879139999999998e-11
2010-01-28,201.29916666666668,275.18588,1.3823511999999998e-07,1.1409496999999999e-10,2.9533984e-09,8.268128e-10,1.225613e-11,3.4671798999999997e-12
2010-01-29,855.96125,273.27847,1.8484585e-07,4.230862e-10,1.1420311e-08,1.1006689999999998e-09,2.7790854999999998e-11,8.612178999999999e-12
2010-01-30,1340.0920833333332,271.596,1.7961406e-07,1.303405e-10,6.474283000000001e-09,1.3043765e-09,2.0602015e-11,4.9304168e-12
2010-01-31,1194.562916666667,273.2212,1.7998377e-07,2.7378157999999997e-10,8.603261000000001e-09,1.4957574e-09,1.8897786e-11,6.8060045e-12
2010-02-01,1708.975,272.80624,1.9056563e-07,4.227028e-10,1.0489761999999999e-08,1.4698914e-09,2.1061644000000002e-11,6.678444e-12
2010-02-02,1323.2645833333333,273.2749,1.8977747e-07,2.5262692e-10,1.1061944999999999e-08,1.4544644e-09,2.4397215e-11,7.0603490000000005e-12
2010-02-03,598.8733333333333,274.57794,1.6857210999999998e-07,2.0978846e-10,5.1265765e-09,1.2713574e-09,1.7212716000000002e-11,4.1850707e-12
2010-02-04,2980.6708333333336,275.44192999999996,2.417389e-07,1.0658657e-09,1.9364442e-08,2.1255182e-09,6.826725e-11,2.004892e-11
2010-02-05,2943.333333333333,275.55115,2.3347002e-07,7.3451595e-10,1.5331302e-08,2.0014361e-09,3.2877083000000003e-11,1.7348598000000002e-11
2010-02-06,5212.191666666667,274.1393,3.0756092e-07,1.9480866e-09,2.0577724e-08,1.969679e-09,7.399335e-11,1.736088e-11
2010-02-07,3827.200000000001,271.37125,2.554582e-07,1.0257925e-09,1.5468265e-08,1.1743433e-09,4.9209026000000004e-11,1.16094565e-11
2010-02-08,1549.1708333333331,268.07745,2.1315011999999998e-07,5.632977400000001e-10,9.364094e-09,4.7080995e-10,2.3932675e-11,9.998156e-12
2010-02-09,2261.6041666666665,268.78732,1.8793654999999998e-07,2.7655836e-10,7.323982e-09,5.7406996e-10,1.4641870999999998e-11,7.28024e-12
2010-02-10,2117.0291666666667,269.92444,1.9217939e-07,1.33052e-10,7.2897604e-09,1.4266832e-09,1.86361e-11,6.126876999999999e-12
2010-02-11,1654.475,269.81146,1.8892332e-07,1.8981968999999999e-10,5.3234386e-09,1.0652134e-09,1.3182595000000002e-11,3.9154617e-12
2010-02-12,1475.9541666666669,269.62662,1.8150745999999999e-07,2.7558333e-10,5.575324e-09,8.617387e-10,1.6466115e-11,4.6541417e-12
2010-02-13,1103.6916666666666,270.6063,1.8234248999999998e-07,2.0914818e-10,6.771725000000001e-09,1.1223952e-09,2.5105454e-11,6.1494975999999994e-12
2010-02-14,2053.1250000000005,269.80377000000004,2.4380174e-07,3.171124e-09,1.6447240000000002e-08,2.1785898e-09,1.0813162e-10,1.7136457000000002e-11
2010-02-15,3138.537500000001,268.8683,2.795497e-07,3.2385883e-09,2.0453415e-08,2.349026e-09,1.1978973e-10,2.231424e-11
2010-02-16,3989.8041666666654,271.03735,2.618669e-07,2.1772080000000004e-09,1.9716808000000002e-08,2.6564166e-09,9.2280565e-11,2.2819628e-11
2010-02-17,4987.433333333333,270.7572,2.8578074e-07,2.49296e-09,2.2409779999999996e-08,2.6760290000000004e-09,6.481394e-11,2.7783019e-11
2010-02-18,4084.1083333333336,274.57877,3.646266e-07,5.2572164e-09,2.8013479999999998e-08,2.1256468e-09,1.1563116399999999e-10,4.9333274e-11
2010-02-19,1714.8533333333335,276.23053,2.1743332000000003e-07,5.984550599999999e-10,1.2066399999999999e-08,1.7066239999999999e-09,2.3884502e-11,1.8253142000000003e-11
2010-02-20,1937.9770833333328,273.64294,2.2674310000000003e-07,5.152561e-10,1.0396614e-08,1.5853561e-09,2.8487448999999998e-11,1.5509368e-11
2010-02-21,2044.594583333333,274.02008,2.3987351e-07,1.0095347e-09,1.4953004e-08,1.747319e-09,6.994162e-11,3.0185274e-11
2010-02-22,2447.7041666666664,275.93268,2.1219016e-07,4.4966983e-10,1.4677403999999998e-08,1.6954101e-09,4.2815574e-11,3.710855e-11
2010-02-23,1554.0183333333334,274.0639,2.215715e-07,5.163195e-10,1.4458598999999999e-08,1.2170601e-09,5.2347255e-11,3.061543e-11
2010-02-24,1695.5041666666668,275.53638,2.2756829999999997e-07,8.75703e-10,1.4515928000000001e-08,1.26372e-09,5.96227e-11,5.467511999999999e-11
2010-02-25,1244.5125,279.94208,1.8173110999999998e-07,2.9295413e-10,1.06462394e-08,1.4101773e-09,2.2852829000000002e-11,2.6188803e-11
2010-02-26,1155.0783333333334,279.56683,2.0019920000000002e-07,3.0825417e-10,1.3658006999999998e-08,1.888902e-09,3.0573356e-11,3.1090553999999996e-11
2010-02-27,810.3345833333333,278.80242999999996,1.7572360999999998e-07,1.09945414e-10,6.5656423e-09,1.2864163e-09,1.582699e-11,2.1445996e-11
2010-02-28,901.0966666666667,279.0191,2.0175898e-07,3.7567887999999996e-10,1.3163855e-08,1.7475521e-09,3.3009782e-11,4.2244527000000003e-11
2010-03-01,336.53333333333325,276.01996,1.9209826e-07,1.508594e-10,6.2208683e-09,7.075698e-10,2.2081758e-11,1.6210835000000002e-11
2010-03-02,445.83291666666673,275.4324,1.7644645e-07,2.7282426e-10,6.3871117e-09,1.1698023e-09,2.3584834e-11,1.9619151999999998e-11
2010-03-03,636.1366666666668,275.1246,1.6631648e-07,1.9329451999999998e-10,6.9886719999999994e-09,1.2070780000000001e-09,2.9282368e-11,2.5582132e-11
2010-03-04,1523.4612499999994,273.9871,1.7923603e-07,2.7227096e-10,1.1139785e-08,1.7235875e-09,4.5835793e-11,3.2895648e-11
2010-03-05,779.0949999999998,272.78494,1.8578800000000002e-07,1.9262003e-10,1.1423806000000001e-08,1.2586422e-09,4.1584915999999995e-11,3.725289e-11
2010-03-06,1277.6358333333333,272.33547999999996,1.6314506e-07,2.3868157e-10,5.1933147e-09,1.0224127e-09,1.8451378e-11,1.7828275e-11
2010-03-07,2578.004166666667,271.34497000000005,1.8357523999999997e-07,4.7561693e-10,1.31238505e-08,1.6786378e-09,5.087374e-11,5.046943e-11
