date,concentration,t,co
2006-02-05,1231.6208333333334,268.82825,3.8151829999999997e-07
2006-02-06,1025.5625,272.33197,3.6329996e-07
2006-02-07,639.6000000000001,273.50446,3.3250038000000005e-07
2006-02-08,276.4875,273.66998,2.2605211999999998e-07
2006-02-09,273.97083333333336,272.4997,2.162599e-07
2006-02-10,324.56666666666666,272.01318,2.0661216e-07
2006-02-11,607.4666666666667,271.93726000000004,2.82851e-07
2006-02-12,1170.7375,271.07193,3.1230755e-07
2006-02-13,953.0875,271.53516,4.2211443000000004e-07
2006-02-14,466.77499999999986,274.48787999999996,3.5901218e-07
2006-02-15,407.4508333333334,275.97046,2.4806036e-07
2006-02-16,126.49,278.49523999999997,2.1010611999999997e-07
2006-02-17,114.27875,276.1883,1.840992e-07
2006-02-18,187.6370833333333,277.04247999999995,1.9919122e-07
2006-02-19,313.30375,277.29797,2.8222908e-07
2006-02-20,273.03333333333336,275.97913,3.8838692e-07
2006-02-21,935.5541666666667,276.3679,3.750052e-07
2006-02-22,940.65,274.35332999999997,3.1988233e-07
2006-02-23,870.0875000000003,273.44357,3.0373590000000005e-07
2006-02-24,1067.125,272.6581,2.8436912e-07
2006-02-25,2232.458333333333,272.71013999999997,2.8927984999999994e-07
2006-02-26,2183.25,271.49936,2.6612557000000004e-07
2006-02-27,883.78125,269.8796,2.1469685000000002e-07
2006-02-28,867.0583333333334,271.79852,2.3576415e-07
2006-03-01,600.0958333333333,270.78222999999997,1.9444866e-07
2006-03-02,598.7666666666668,270.65747000000005,2.091385e-07
2006-03-03,246.43833333333328,274.52957000000004,2.1110331e-07
2006-03-04,337.79379166666666,272.64905,2.735169e-07
2006-03-05,726.7666666666668,270.5867,2.2459656e-07
2006-03-06,736.5583333333333,269.52072000000004,2.686768e-07
2006-03-07,490.0541666666666,270.77617999999995,2.6019987e-07
2006-03-08,179.51499999999993,272.06497,3.3283112000000004e-07
2006-03-09,135.94604166666667,279.05518,1.6787895000000002e-07
2006-03-10,109.64083333333332,275.9383,1.7360753e-07
2006-03-11,334.29,273.85648,2.2192708e-07
2006-03-12,927.2208333333333,268.60706,2.2216159000000002e-07
2006-03-13,1182.0666666666666,268.4666,2.388741e-07
2006-03-14,714.8791666666666,270.642,2.4338442e-07
2006-03-15,1960.9875,272.27837999999997,2.8080241999999996e-07
2006-03-16,1410.333333333333,272.51583999999997,3.0404154999999997e-07
2006-03-17,1471.9708333333335,273.45245,3.0644991999999997e-07
2006-03-18,1435.625,274.2307,2.9105954e-07
2006-03-19,1438.2208333333335,276.17935,3.300434e-07
2006-03-20,1595.125,278.2309,5.1685237e-07
2006-03-21,794.4624999999997,279.5685,3.976149e-07
2006-03-22,681.4333333333333,278.27008,3.7232512999999996e-07
2006-03-23,726.4166666666669,276.8036,3.352318e-07
2006-03-24,511.9125,277.0106,3.5146988e-07
2006-03-25,194.41583333333332,282.4178,1.9220932999999998e-07
2006-03-26,324.4575,285.637,1.808468e-07
2006-03-27,653.5833333333333,285.80286,2.388889e-07
2006-03-28,201.14875000000004,280.84244,2.1867757000000002e-07
2006-03-29,240.5558333333333,279.43185,1.7286351999999998e-07
2006-03-30,237.80833333333337,280.8593,1.9774096e-07
2006-03-31,342.9708333333333,283.81842,1.6351314000000002e-07
2006-04-01,518.6249999999999,283.15005,2.0617972000000003e-07
2006-04-02,416.7375,282.01797,1.8180384e-07
2006-04-03,373.22500000000014,279.8666,1.8414815e-07
2006-04-04,978.8291666666668,279.56604,2.2275022e-07
2006-04-05,662.4083333333333,275.80676,2.6101470000000004e-07
2006-04-06,663.0583333333333,274.76526,2.233644e-07
2006-04-07,1095.9666666666667,276.9383,3.872068e-07
2006-04-08,1427.708333333333,280.25003,3.5946996e-07
2006-04-09,908.4391666666667,279.2107,2.6886655999999996e-07
2006-04-10,103.36958333333332,275.29504,2.469061e-07
2006-04-11,815.4791666666665,275.40612999999996,2.1935257e-07
2006-04-12,674.4666666666667,276.59542999999996,2.2996045000000002e-07
2006-04-13,567.3791666666667,277.1597,2.1974250000000002e-07
2006-04-14,436.7458333333333,281.87692000000004,1.7621036e-07
2006-04-15,697.4458333333336,282.03033,2.9241059999999996e-07
2006-04-16,564.2375000000002,282.96472,1.7239519e-07
2006-04-17,562.9041666666667,281.78815,2.2866260999999998e-07
2006-04-18,1012.0916666666666,281.89197,3.3767759999999997e-07
2006-04-19,1398.208333333333,283.23956,3.0441265e-07
2006-04-20,1688.291666666667,284.04077,3.5020628e-07
2006-04-21,1656.541666666667,285.71367999999995,4.3827697e-07
2006-04-22,1340.2083333333333,285.79787999999996,3.4575105999999996e-07
2006-04-23,1018.8833333333333,284.92725,3.5113709999999997e-07
2006-04-24,1031.6166666666666,286.47488,3.3947288e-07
2006-04-25,900.6708333333332,286.31497,2.8775590000000003e-07
2006-04-26,897.4166666666665,284.39599999999996,2.422256e-07
2006-04-27,524.9875000000002,283.7072,2.8994717e-07
2006-04-28,1000.8541666666665,283.32516,1.8877617e-07
2006-04-29,1139.5458333333333,279.60406,1.8673822000000002e-07
2006-04-30,1048.4708333333333,278.3719,2.6656235e-07
2006-05-01,1033.5333333333333,281.9381,2.2790033999999999e-07
2006-05-02,1285.05,285.82965,3.0871487e-07
2006-05-03,1464.666666666667,288.06143,3.0478583e-07
2006-05-04,1794.625,289.31714,2.744125e-07
2006-05-05,1920.083333333333,288.28488,2.7071152000000003e-07
2006-05-06,1682.8791666666666,286.68847999999997,3.1417886e-07
2006-05-07,1289.7916666666667,286.41183,3.2862044e-07
2006-05-08,931.4170833333334,285.37085,3.4539271999999996e-07
2006-05-09,131.33249999999998,280.8263,1.7291028000000001e-07
2006-05-10,714.2916666666665,282.7609,2.0837862000000001e-07
2006-05-11,1813.791666666667,285.9359,2.7320445e-07
2006-05-12,1264.8375,287.59717,2.8516044e-07
2006-05-13,757.6083333333332,286.23294,1.6744117000000003e-07
2006-05-14,630.3416666666667,286.58975,1.7635664e-07
2006-05-15,953.6125,288.1342,2.583496e-07
2006-05-16,799.7291666666665,288.73337000000004,1.8967599e-07
2006-05-17,671.4708333333333,289.7673,1.490214e-07
2006-05-18,699.58,288.55765,2.0152804999999997e-07
2006-05-19,409.33333333333326,286.12006,1.3670054999999998e-07
2006-05-20,368.175,284.68768,1.461962e-07
2006-05-21,272.1166666666667,286.67,1.3719372e-07
2006-05-22,668.6875,286.7677,1.9195735e-07
2006-05-23,346.4333333333333,284.48254,1.4634261e-07
2006-05-24,558.4166666666666,284.13885,2.2151548999999999e-07
2006-05-25,649.5791666666665,284.19867,1.6999617999999997e-07
2006-05-26,387.62458333333336,287.33954,1.3584787e-07
2006-05-27,335.20833333333326,288.99692000000005,1.2150001e-07
2006-05-28,314.2029166666666,288.40387000000004,1.1750311999999999e-07
2006-05-29,428.0690909090909,284.24564,1.8992121999999997e-07
2006-05-30,328.1116666666666,278.99728,1.5559414000000002e-07
2006-05-31,372.36000000000007,279.18314,1.6586688e-07
2006-06-01,364.0608333333335,279.72832999999997,1.6709879e-07
2006-06-02,523.7333333333332,280.71988,1.6752514000000002e-07
2006-06-03,1162.1541666666665,283.39017,1.7598639e-07
2006-06-04,1341.2375,285.118,2.0121501999999999e-07
2006-06-05,840.0791666666668,284.6287,1.9894073000000003e-07
2006-06-06,981.0750000000003,284.52862999999996,1.8465539e-07
2006-06-07,760.3708333333334,285.355,1.7519843999999999e-07
2006-06-08,1144.125,286.99823,1.8332389000000003e-07
2006-06-09,1266.5375,288.17545,1.7182845999999997e-07
2006-06-10,1521.833333333333,289.84002999999996,1.9416032e-07
2006-06-11,1069.7499999999998,291.30096000000003,1.8009067000000001e-07
2006-06-12,1567.479166666667,291.90607,1.9572269e-07
2006-06-13,2283.2916666666665,294.35944,2.8352709999999996e-07
2006-06-14,1956.291666666667,295.7678,3.0000953000000004e-07
2006-06-15,2186.4166666666665,295.83783,3.1628298e-07
2006-06-16,1595.708333333333,293.95264,2.6767495e-07
2006-06-17,2178.5041666666666,292.6103,2.1147807e-07
2006-06-18,499.99875,294.3274,2.0491409e-07
2006-06-19,842.975,293.9085,1.5920751999999998e-07
2006-06-20,1800.708333333333,294.6708,2.1314494e-07
2006-06-21,1362.7916666666667,293.81976000000003,1.9291632999999998e-07
2006-06-22,715.0458333333335,290.7176,1.7359369e-07
2006-06-23,1141.4166666666667,290.55933,1.4574407999999998e-07
2006-06-24,1938.25,293.83142000000004,2.0120429999999998e-07
2006-06-25,1255.525,295.37442000000004,2.2328127999999998e-07
2006-06-26,506.74166666666673,292.12714,1.583881e-07
2006-06-27,427.88,293.6505,2.2665763000000002e-07
2006-06-28,1583.8529411764707,293.17352,2.125161e-07
2006-06-29,1417.7208333333335,292.20712000000003,1.9268108999999999e-07
2006-06-30,1458.979166666667,293.17676,2.055153e-07
2006-07-01,1232.2291666666667,293.62987999999996,1.6147086999999998e-07
2006-07-02,1219.6166666666666,293.74072,1.4538531e-07
2006-07-03,1896.75,294.6443,1.7165613e-07
2006-07-04,2212.958333333333,297.10034,2.3280676e-07
2006-07-05,1453.166666666667,296.22162000000003,2.3313038e-07
2006-07-06,694.2875,292.26392000000004,1.6669844e-07
2006-07-07,750.0333333333333,290.56952,1.5178676e-07
2006-07-08,1043.0,291.54208,1.8410123999999999e-07
2006-07-09,819.4083333333333,293.15393,1.9959673e-07
2006-07-10,1070.0041666666666,295.2851,1.9585373999999998e-07
2006-07-11,1672.166666666667,296.82574,2.146888e-07
2006-07-12,2691.6666666666665,296.94897000000003,2.0200443e-07
2006-07-13,2195.9166666666665,296.24786,2.1665987000000001e-07
2006-07-14,2804.166666666666,295.68448,1.9108968e-07
2006-07-15,2036.791666666667,294.8393,1.5605656e-07
2006-07-16,1545.666666666667,295.00146,1.6270363e-07
2006-07-17,1760.5,295.1496,1.7048285999999997e-07
2006-07-18,1934.5,296.65775,1.76948e-07
2006-07-19,2314.25,298.3695,2.5694857e-07
2006-07-20,1286.7291666666667,299.00317,2.3183861e-07
2006-07-21,1555.333333333333,298.45425,1.9927873000000002e-07
2006-07-22,1755.625,297.8501,2.2128667999999997e-07
2006-07-23,1507.625,297.1381,2.2223081e-07
2006-07-24,2213.6666666666665,298.08838,1.9464925000000002e-07
2006-07-25,1736.541666666667,299.67217999999997,1.8854297e-07
2006-07-26,1423.875,299.27484,2.4634022e-07
