date,concentration,t,co,no,no2,so2,c10h16,c5h8
2012-01-26,2708.085714285714,269.4466,3.563241e-07,1.4573761999999999e-08,2.1749985e-08,6.2927e-09,2.1139167000000003e-10,1.9568254999999998e-11
2012-01-27,2489.175,268.31317,4.0182738e-07,1.6768468000000002e-08,2.4405477000000002e-08,7.2117774e-09,2.4991453e-10,2.3970126e-11
2012-01-28,3484.2291666666674,269.50937000000005,5.778655999999999e-07,4.160212e-08,1.8540003e-08,7.8249585e-09,4.513248e-10,3.9392409999999995e-11
2012-01-29,2977.5124999999994,269.13647000000003,3.199339e-07,5.075454000000001e-09,1.5892613e-08,4.832705e-09,1.1508623000000001e-10,1.3174229000000002e-11
2012-01-30,2702.4636363636364,267.77313,2.4443534e-07,1.0975063e-09,1.3916807e-08,5.208845e-09,4.4467123999999997e-11,8.742314e-12
2012-01-31,3264.7916666666674,265.30728,2.4395586999999997e-07,1.0265886e-09,1.5146693e-08,6.25907e-09,4.9051985e-11,8.811147e-12
2012-02-01,4721.054166666667,262.00763,2.1714670000000003e-07,1.2478727e-09,1.5061586e-08,6.3423937e-09,4.5876754e-11,8.490431e-12
2012-02-02,5936.3499999999985,259.07742,2.0424784e-07,1.3611918e-09,1.33299505e-08,4.9668323e-09,4.949841e-11,8.815247e-12
2012-02-03,4513.2375,259.45987,2.9392254e-07,9.0423224e-09,1.9456909e-08,5.179302999999999e-09,1.687018e-10,2.1355206e-11
2012-02-04,2928.558333333334,259.59976,3.3654024e-07,1.3651413000000002e-08,2.2255607000000005e-08,5.4882183e-09,2.2526371000000001e-10,2.4178524e-11
2012-02-05,4067.708333333333,260.1347,4.309803e-07,2.9959487000000003e-08,1.8229336000000002e-08,6.4568932e-09,3.3180267000000004e-10,3.1297475e-11
2012-02-06,5475.3125,257.55984,2.9826526e-07,9.365421999999999e-09,1.9714296000000002e-08,5.336335999999999e-09,1.4044847e-10,1.9899339e-11
2012-02-07,4057.183333333333,258.1064,2.4410795e-07,2.0862423e-09,2.6280926e-08,3.073901e-09,8.1559925e-11,1.4001141e-11
2012-02-08,6448.831578947368,261.60208,2.3987866e-07,2.5839093e-09,1.6717872e-08,4.915060999999999e-09,6.502518e-11,1.2632422e-11
2012-02-09,3556.3041666666663,263.59915,3.1028084999999996e-07,1.2945908000000001e-08,1.8200450000000002e-08,4.6795057e-09,1.6795272e-10,2.2656883e-11
2012-02-10,4106.029166666666,260.54044,2.1271342999999998e-07,1.2996286e-09,1.4021753999999999e-08,3.5757526e-09,4.3352772999999996e-11,9.157452e-12
2012-02-11,5484.5,259.35393999999997,2.4437443e-07,3.0281444e-09,1.9486576e-08,4.235261e-09,8.963453000000001e-11,1.6721544e-11
2012-02-12,5209.004166666667,258.63596,4.4453850000000005e-07,3.535641000000001e-08,2.2962945e-08,7.466475e-09,3.2810257e-10,4.1972318e-11
2012-02-13,2368.100000000001,265.6908,2.6503793e-07,2.8043678e-09,2.1836217999999995e-08,3.6311287e-09,9.133999e-11,2.364926e-11
2012-02-14,2229.733333333333,268.95724,3.0501118e-07,9.623220999999999e-09,2.1247862e-08,3.803230999999999e-09,1.4393901e-10,3.725074e-11
2012-02-15,416.3066666666666,273.11737,1.5394260999999998e-07,2.6791175e-10,6.5897109999999995e-09,1.0173294e-09,1.0509202000000001e-11,6.200910400000001e-12
2012-02-16,1412.2145833333334,270.92792000000003,1.6707920000000002e-07,4.818915e-10,8.856177e-09,2.212691e-09,2.5116915e-11,9.852272e-12
2012-02-17,735.7816666666668,274.51678,1.8668729000000003e-07,5.548413e-10,1.0810721e-08,1.312772e-09,3.3918753e-11,2.4673526999999998e-11
2012-02-18,1012.6483333333334,275.9144,2.2349755e-07,9.83363e-10,1.5333854999999997e-08,1.5069745e-09,7.154062e-11,4.6972155e-11
2012-02-19,552.2516666666667,274.91922,1.7016922e-07,5.182263e-10,8.230529000000001e-09,1.6746249e-09,2.9875261999999996e-11,2.4402947e-11
2012-02-20,1338.10125,270.28348,2.377073e-07,3.9649515e-09,2.0982598999999998e-08,4.5525343e-09,1.9670766e-10,7.457633e-11
2012-02-21,1667.904166666667,270.7422,2.2042506e-07,1.8418537e-09,1.7356086e-08,3.886056e-09,1.4765228e-10,5.8017362e-11
2012-02-22,2019.71375,275.8155,2.0585293e-07,6.099501e-10,1.33800455e-08,2.6624791e-09,6.727632e-11,4.6528836e-11
2012-02-23,1209.648,276.33786000000003,2.0510089999999999e-07,5.5300503e-10,1.3084303999999998e-08,1.7665822e-09,5.3498456e-11,6.197828e-11
2012-02-24,830.3833333333333,278.7567,1.9361188000000001e-07,6.025843e-10,1.21553185e-08,6.916333e-10,7.920121e-11,9.13795e-11
2012-02-25,494.83375,277.9884,1.5988083999999998e-07,1.9986875e-10,7.061746e-09,9.490606e-10,4.3561477e-11,4.0608634999999996e-11
2012-02-26,588.7979166666665,274.9653,1.6871263e-07,3.1472028e-10,7.316974e-09,1.4780865e-09,4.8817127e-11,3.644663e-11
2012-02-27,1314.8908333333334,272.98175,2.2873161e-07,1.664632e-09,1.8917904e-08,3.5758347e-09,2.3176859e-10,9.0904805e-11
2012-02-28,871.4704166666666,276.66125,2.0571418999999999e-07,5.242423700000001e-10,1.2841084999999998e-08,1.4245752e-09,1.0679751499999999e-10,9.893828e-11
