date,concentration,t,co
2005-04-22,409.2166666666667,275.3801,1.6622249e-07
2005-04-23,503.55,276.4401,2.3157017e-07
2005-04-24,498.72916666666674,276.81158,1.9043179000000003e-07
2005-04-25,609.4083333333333,277.46307,1.7281037e-07
2005-04-26,593.4625000000002,277.56287000000003,1.9420202e-07
2005-04-27,928.9416666666666,278.0042,1.8130010000000003e-07
2005-04-28,1084.0478260869568,279.2215,1.9398332999999998e-07
2005-04-29,1024.9083333333335,280.94583,1.9448618e-07
2005-04-30,1386.416666666667,279.79752,1.7786695000000002e-07
2005-05-01,1361.4583333333333,279.13794,1.7400637e-07
2005-05-02,1033.6375,277.43158,1.7501124999999998e-07
2005-05-03,789.7583333333333,279.90662000000003,1.6812227e-07
2005-05-04,777.5250000000002,279.72513,1.8831189000000002e-07
2005-05-05,212.83791666666664,280.14142000000004,1.5162892000000001e-07
2005-05-06,584.9416666666667,279.92166000000003,1.5290809e-07
2005-05-07,446.2958333333333,279.59047999999996,1.5014561e-07
2005-05-08,505.525,279.8037,1.5414625e-07
2005-05-09,963.9666666666667,278.94537,1.7025155e-07
2005-05-10,486.74166666666656,278.7447,1.5616543e-07
2005-05-11,480.9375,281.9076,1.5208785999999997e-07
2005-05-12,598.1791666666667,281.73398,1.5357595000000003e-07
2005-05-13,518.6916666666668,282.30264,2.0546162e-07
2005-05-14,449.27499999999986,282.43027,2.3392681e-07
2005-05-15,709.3624999999997,283.30602999999996,1.7077826e-07
2005-05-16,851.0041666666667,281.1427,1.5803845000000002e-07
2005-05-17,166.90916666666666,280.8664,1.3350629999999998e-07
2005-05-18,481.29583333333335,280.02032,1.4632885999999998e-07
2005-05-19,356.8458333333333,281.67922999999996,1.3464511999999998e-07
2005-05-20,701.7125,282.12497,1.49983e-07
2005-05-21,965.2166666666667,282.31036,1.5282419000000002e-07
2005-05-22,2469.375,283.0387,1.7828470000000003e-07
2005-05-23,2836.0,282.95782,1.7832704e-07
2005-05-24,1688.8583333333338,284.3258,1.5762258e-07
2005-05-25,1746.583333333333,284.06186,1.4949845000000002e-07
2005-05-26,1632.0,286.28333,1.3297878e-07
2005-05-27,883.1833333333334,288.19287,1.271103e-07
2005-05-28,452.3966666666667,283.63602000000003,1.2887187e-07
2005-05-29,1013.8333333333333,285.42438,1.2458192e-07
2005-05-30,384.4916666666666,284.14816,1.2550734e-07
2005-05-31,544.7874999999998,281.38982999999996,1.3265506e-07
2005-06-01,399.1625,282.86584,1.214059e-07
2005-06-02,798.4833333333335,283.27936,1.3967012e-07
2005-06-03,1039.4458333333334,282.57748,1.427636e-07
2005-06-04,993.45,283.98016,1.3393378e-07
2005-06-05,372.9666666666667,285.2455,1.2776042000000002e-07
2005-06-06,279.6875,283.53027000000003,1.2460374e-07
2005-06-07,284.79583333333335,282.8659,1.2590476e-07
2005-06-08,268.62083333333334,284.41900000000004,1.2312977e-07
2005-06-09,1089.8625,286.22415,1.3749025e-07
2005-06-10,1171.5625000000002,285.3004,1.2756381e-07
2005-06-11,899.8958333333335,282.90384,1.2414074e-07
2005-06-12,1191.1291666666666,283.19836000000004,1.2223445e-07
2005-06-13,574.4666666666667,283.2541,1.0901069999999999e-07
2005-06-14,794.2958333333335,285.49026000000003,1.2134909e-07
2005-06-15,1102.0791666666664,287.63608,1.4057464000000002e-07
2005-06-16,1093.0875,289.01392000000004,1.3360432e-07
2005-06-17,1502.5,287.7816,1.332325e-07
2005-06-18,739.9816666666667,288.12106,1.3088571e-07
2005-06-20,888.7,288.59076,2.1133545000000002e-07
2005-06-21,1394.7875,289.6521,1.2016539999999999e-07
2005-06-22,1155.0000000000002,289.1919,1.14938985e-07
2005-06-23,1134.2041666666667,290.35602,1.1909328599999999e-07
2005-06-24,2259.2166666666667,291.78432999999995,1.05756016e-07
2005-06-25,668.6958333333333,287.70853,1.0271988e-07
2005-06-26,543.8666666666667,287.65875,1.0168772000000001e-07
2005-06-27,773.9000000000003,288.17975,1.0493922999999998e-07
2005-06-28,329.2583333333333,287.6808,9.862203e-08
2005-06-29,254.1083333333333,285.7375,9.425615999999999e-08
2005-06-30,435.6541666666667,286.57535,9.7039006e-08
2005-07-01,888.3166666666667,288.2121,1.0695531e-07
2005-07-02,917.3125,289.34265,1.386726e-07
2005-07-03,1265.375,289.31894,1.4865886999999999e-07
2005-07-04,1364.975,287.482,1.1559393400000001e-07
2005-07-05,1717.975,289.24695,1.37332e-07
2005-07-06,2151.208333333333,290.2822,1.3573819e-07
2005-07-07,1563.666666666667,291.23727,1.3307131e-07
2005-07-08,1392.791666666667,293.19763,1.4855553e-07
2005-07-09,1808.333333333333,290.46477999999996,2.0632689000000002e-07
2005-07-10,1784.21875,290.6927,2.8196097999999997e-07
2005-07-11,1302.7857142857142,292.15332,1.5967146e-07
2005-07-12,1321.0791666666667,295.46796,1.4703242e-07
2005-07-13,1107.0000000000002,293.8015,1.0535966e-07
2005-07-14,614.4416666666666,290.29126,1.1022572e-07
2005-07-15,911.3291666666668,290.29208,1.126806e-07
2005-07-16,803.0791666666669,289.82312,1.1444499000000001e-07
2005-07-17,626.5333333333333,289.15378,1.2325172000000001e-07
2005-07-18,719.375,288.9509,1.1802285000000001e-07
2005-07-19,642.1791666666669,289.3223,1.8342517e-07
2005-07-20,527.2416666666667,289.0966,1.1524252e-07
2005-07-21,484.41249999999985,288.1058,1.0812467399999999e-07
2005-07-22,833.1416666666668,287.85074,1.1665176e-07
2005-07-23,366.7145833333333,288.2796,1.0860828e-07
2005-07-24,646.9958333333333,288.78592000000003,1.1031632e-07
2005-07-25,466.1083333333333,288.63928,1.01119944e-07
2005-07-26,1004.5541666666667,289.32156000000003,1.1323164000000001e-07
2005-07-27,548.8749999999999,289.60904,1.0070624499999999e-07
2005-07-28,690.9500000000003,289.75278,9.5509755e-08
2005-07-29,1232.5208333333335,290.555,1.1113369999999999e-07
2005-07-30,917.9416666666664,288.37115,1.07296685e-07
2005-07-31,705.7583333333333,288.6673,1.1544204999999999e-07
2005-08-01,881.2874999999998,288.7804,1.1648878999999998e-07
2005-08-02,605.8125000000001,289.8081,1.0970157400000001e-07
2005-08-03,428.6125,289.23477,1.1377509e-07
2005-08-04,642.6500000000002,289.18005,1.0293062e-07
2005-08-05,468.1666666666668,288.75012000000004,9.949424e-08
2005-08-06,794.9958333333334,288.15297999999996,1.1133709e-07
2005-08-07,652.3333333333331,287.84647,1.2166015e-07
2005-08-08,584.1166666666667,288.57214,9.271640500000001e-08
2005-08-09,987.4583333333335,289.92462,1.247446e-07
2005-08-10,516.15,290.1416,1.463765e-07
2005-08-11,338.68333333333334,288.80582000000004,1.1537502e-07
2005-08-12,799.8208333333333,290.32947,1.3092742e-07
2005-08-13,781.8916666666668,289.64935,1.3169763e-07
2005-08-14,1052.5875,289.34174,1.240713e-07
2005-08-15,927.7625000000003,290.0954,1.1953107e-07
2005-08-16,727.0791666666665,290.15527000000003,1.0293789e-07
2005-08-17,722.7208333333334,290.01993,1.2175605000000002e-07
2005-08-18,1125.6208333333334,289.91083,1.2115005e-07
2005-08-19,1622.291666666667,289.80554,1.2135095e-07
2005-08-20,1960.083333333333,290.80292000000003,1.4053426999999998e-07
2005-08-21,1308.0749999999996,290.83267,1.2445913e-07
2005-08-22,536.1625,289.4593,9.905811e-08
2005-08-23,648.025,289.16476,1.2526243e-07
2005-08-24,1183.4916666666666,289.93768,1.6619379000000002e-07
2005-08-25,1552.0708333333332,290.02997,1.4903108e-07
2005-08-26,563.5958333333333,288.58954,1.1685618500000001e-07
2005-08-27,459.35000000000014,287.52484,9.9845785e-08
2005-08-28,418.0083333333332,287.5447,1.0350798599999999e-07
2005-08-29,745.5500000000002,290.31067,1.01771995e-07
2005-08-30,171.4679166666666,289.24667,1.2065030000000001e-07
2005-08-31,698.6500000000002,288.5418,1.4939803e-07
2005-09-01,880.0708333333333,288.83417000000003,1.4782725e-07
2005-09-02,1209.1125,288.8947,1.5543347e-07
2005-09-03,1066.825,289.40277000000003,1.4790163e-07
2005-09-04,385.14583333333326,287.91116,1.2888137e-07
2005-09-05,984.8791666666666,289.24377000000004,1.3012944000000002e-07
2005-09-06,1677.875,289.83185,1.4030189e-07
2005-09-07,2084.833333333333,290.4768,1.5546964000000002e-07
2005-09-08,1424.791666666667,291.3122,1.3197536e-07
2005-09-09,270.59166666666664,288.5658,1.1264066e-07
2005-09-10,352.5,286.281,1.1986556000000001e-07
2005-09-11,364.52083333333337,285.43057000000005,1.2413482999999999e-07
2005-09-12,812.355,286.94424,1.2751124e-07
2005-09-15,177.232,284.54883,1.0876903e-07
2005-09-16,152.94708333333338,282.61422999999996,1.1707414e-07
2005-09-17,199.81875,282.89996,1.16940356e-07
2005-09-18,384.80833333333334,285.30408,1.1357537499999999e-07
2005-09-19,269.71250000000003,287.86978,1.0783652999999999e-07
2005-09-20,644.9708333333333,288.08536000000004,1.1549363400000001e-07
2005-09-21,684.5833333333335,286.82877,1.1975222999999999e-07
