date,concentration,t,co
2009-03-06,1697.6301840490796,292.66222999999997,2.2032623e-07
2009-03-07,1460.8974233128836,292.87964,5.16806e-07
2009-03-08,1804.1619512195114,293.44028,5.296347e-07
2009-03-09,1711.05926380368,292.8051,5.4487947e-07
2009-03-10,1266.8299386503072,291.3756,3.1164177e-07
2009-03-11,1381.5811656441715,291.53778,5.125362e-07
2009-03-12,1466.0773780487802,292.49062999999995,6.31869e-07
2009-03-13,1085.4113496932519,291.73047,3.4669762e-07
2009-03-14,1581.612883435583,292.14007999999995,5.3099876e-07
2009-03-15,1803.2696932515341,291.4055,2.4936567999999996e-07
2009-03-16,2653.173548387097,291.33853,6.184538000000001e-07
2009-03-17,1560.0937423312882,292.88358,3.5060395e-07
2009-03-18,980.1546625766873,291.6913,4.243067e-07
2009-03-19,698.7397806451613,290.94757000000004,2.4266689000000004e-07
2009-03-20,1175.0583558282206,291.23837000000003,7.981509e-07
2009-03-21,1288.357300613497,291.15372,8.3673586e-07
2009-03-22,2733.5309202453977,291.3774,6.391820999999999e-07
2009-03-23,3460.3466257668724,292.9738,6.422711e-07
2009-03-24,2138.71963190184,292.65244,8.035072e-07
2009-03-25,2055.21226993865,293.37946,6.789119e-07
2009-03-26,2281.8386503067472,293.93842,8.098021999999999e-07
2009-03-27,2241.036809815951,294.00867,9.919652e-07
2009-03-28,1411.1688957055212,294.1025,9.960378e-07
2009-03-29,1688.5839877300616,293.79672,1.0008308000000001e-06
2009-03-30,775.4131249999998,292.8568,3.0443206e-07
2009-04-09,2889.45652173913,291.5686,5.9698965e-07
2009-04-10,1691.644233128834,292.72977000000003,5.266313699999999e-07
2009-04-11,1376.7528220858896,291.6881,4.370151e-07
2009-04-12,1127.2759509202456,292.69855,5.2734623e-07
2009-04-13,1652.8817073170724,292.6217,7.277245699999999e-07
2009-04-14,1097.983926380368,289.95288,4.2467502000000006e-07
2009-04-15,2035.0185897435904,290.9488,5.610321500000001e-07
2009-04-16,2588.476073619633,291.25708,1.0270873e-06
2009-04-17,1871.611226993865,290.55573,7.025299e-07
2009-04-18,2255.12208588957,290.95096,6.906524e-07
2009-04-19,2168.7335403726706,291.82495,6.640055e-07
2009-04-20,1399.7394512195126,292.40436,8.645534399999999e-07
2009-04-21,1325.0853987730065,289.0426,5.137605e-07
2009-04-22,546.9792638036811,287.6037,1.8660107999999996e-07
2009-04-23,1124.1231468531473,287.715,2.3968727e-07
2009-04-24,1739.630178571429,289.6724,4.9175486e-07
2009-04-25,1692.6547530864184,290.9526,4.6717452e-07
2009-04-26,670.8119718309861,289.3402,4.634691e-07
2009-04-27,2480.464605263158,288.03564,5.672236500000001e-07
2009-04-28,1722.7349999999994,289.30676,1.5899114e-06
2009-04-29,2112.3786585365847,291.13214,1.5677489e-06
2009-04-30,1916.8025000000011,292.48257,7.073793000000001e-07
2009-05-01,1783.1435123456774,290.29263,8.260877e-07
2009-05-02,834.8613414634144,288.71103,5.105755e-07
2009-05-03,1182.7947239263804,287.4685,6.3817254e-07
2009-05-04,1435.8125609756094,288.46887000000004,7.490815000000001e-07
2009-05-05,1961.586459627329,289.68347,1.6504225e-06
2009-05-06,1954.5880864197534,289.8819,1.2162393e-06
2009-05-07,2064.701402439024,289.22876,6.947568000000001e-07
2009-05-08,1397.8974999999994,288.11728,1.4786417e-06
2009-05-09,1806.3810975609751,285.6454,7.25915e-07
2009-05-10,2058.9677300613494,285.24588,1.1281239e-06
2009-05-11,2091.4006097560973,286.04483,1.6355538000000002e-06
2009-05-12,2570.1567073170722,286.90405,1.3333989e-06
2009-05-13,2778.4012820512817,287.1499,1.2804531e-06
2009-05-14,2233.1470731707304,286.80417,1.0013894999999999e-06
2009-05-15,2277.476687116565,287.28156,6.664081400000001e-07
2009-05-16,2540.9915950920263,287.8831,7.266781999999999e-07
2009-05-17,889.3867239263801,286.90186,3.469269e-07
2009-05-18,1277.613190184049,284.9045,4.3957029999999993e-07
2009-05-19,2805.515548780488,286.51627,1.8187736e-06
2009-05-20,3677.761585365854,286.7441,1.3909225e-06
2009-05-21,1610.7475460122698,286.245,4.4340829999999995e-07
2009-05-22,2838.540853658537,286.48618,1.0714351e-06
2009-05-23,2760.289024390245,287.4636,1.3270264e-06
2009-05-24,3191.320858895705,287.4061,2.0936197e-06
2009-05-25,2473.4851063829783,287.74942000000004,1.3066508000000002e-06
2009-05-26,1951.3704878048773,287.73303,2.183325e-06
2009-05-27,2496.42414012739,286.99703999999997,2.2009535e-06
2009-05-28,1818.2086585365844,287.58096,1.8912025e-06
2009-05-29,3190.0933823529417,288.69727,6.828712e-07
2009-05-30,2051.774355828221,286.56195,5.5500186e-07
2009-05-31,1124.870347560976,284.3871,7.183433000000001e-07
2009-06-01,1541.68775,284.12698,8.4638896e-07
2009-06-02,2490.993292682926,285.48865,2.6335435e-06
2009-06-03,2574.610981595093,287.3373,2.1289611e-06
2009-06-04,2486.6017073170733,287.7098,1.6821771999999998e-06
2009-06-05,3410.218414634146,287.14035,2.2250412999999998e-06
