date,concentration,t,co
2005-01-01,153.87791666666666,281.0625,1.2950113e-07
2005-01-02,128.3475,279.98645,1.3229536e-07
2005-01-03,192.29416666666668,282.68964,1.2892241999999998e-07
2005-01-04,128.08333333333334,281.50424,1.3027614999999998e-07
2005-01-05,168.00541666666666,281.6411,1.3630779e-07
2005-01-06,205.1033333333333,282.86694,1.3210075e-07
2005-01-07,222.47,283.37335,1.1295142e-07
2005-01-08,99.805,280.82397000000003,1.3175588000000002e-07
2005-01-09,216.90750000000003,283.0846,1.238258e-07
2005-01-10,162.05708333333334,282.0937,1.3250062e-07
2005-01-11,176.87083333333337,281.34106,1.3392551999999998e-07
2005-01-12,130.585,280.32025,1.3667595999999999e-07
2005-01-13,256.77833333333336,280.40927,1.44435e-07
2005-01-14,299.7447826086957,282.58063,1.3758957e-07
2005-01-15,177.61,281.99744,1.3366157000000002e-07
2005-01-17,84.815,279.2107,1.19091e-07
2005-01-19,158.50266666666667,282.3211,1.1849849000000001e-07
2005-01-20,135.78833333333336,282.78387000000004,1.14312854e-07
2005-01-21,184.92666666666665,280.57565,1.3080658e-07
2005-01-22,291.45375,280.13818,1.4923673e-07
2005-01-23,194.59166666666667,276.5946,1.7255837e-07
2005-01-24,125.46374999999996,278.76004,1.4822123e-07
2005-01-25,171.92916666666667,279.52875,1.4775742e-07
2005-01-26,95.92958333333333,280.33386,1.3522143e-07
2005-01-27,55.40125000000001,278.92725,1.3779591e-07
2005-01-28,64.79041666666666,279.6639,1.3606956e-07
2005-01-29,81.34916666666669,280.3042,1.3177208e-07
2005-01-30,49.90720833333334,280.0109,1.3313749e-07
2005-01-31,56.98666666666666,280.404,1.2766624e-07
2005-02-01,58.89291666666667,279.63437000000005,1.2748507e-07
2005-02-02,69.46375,280.11096000000003,1.277783e-07
2005-02-03,57.79166666666666,280.45667000000003,1.2846382000000001e-07
2005-02-04,62.37375,280.92992999999996,1.2436016e-07
2005-02-05,60.28416666666669,278.47253,1.4002671e-07
2005-02-06,276.5966666666667,278.9511,1.3712861999999998e-07
2005-02-07,486.8404166666669,278.5591,1.5207107e-07
2005-02-08,127.91750000000002,280.45114,1.3984645e-07
2005-02-09,185.10416666666663,281.9672,1.3638369e-07
2005-02-10,198.1125,280.32556,1.3619766e-07
2005-02-11,201.36333333333343,281.42834,1.4127963e-07
2005-02-12,119.27833333333332,281.27423,1.2889910000000001e-07
2005-02-13,88.71791666666665,278.781,1.3611317e-07
2005-02-14,354.72,279.26767,1.4418472e-07
2005-02-15,350.2333333333333,279.52386,1.6893341e-07
2005-02-16,145.51916666666662,280.31122,1.3923122e-07
2005-02-17,116.94375,279.90878,1.3533443e-07
2005-02-18,143.7875,280.47528,1.3864982000000002e-07
2005-02-19,234.9625,279.61578,1.5651273000000002e-07
2005-02-20,145.00208333333333,277.85764,1.4268628e-07
2005-02-21,241.0595833333333,279.00894,1.3886066e-07
2005-02-22,587.4041666666667,276.40332,1.7710269e-07
2005-02-23,836.7375000000002,275.5329,1.7775302e-07
2005-02-24,1681.9,275.30472000000003,1.6858972000000002e-07
2005-02-25,977.2374999999997,276.8719,1.8157232999999999e-07
2005-02-26,665.3833333333333,277.7243,1.7293154e-07
2005-02-27,683.3666666666664,277.90918,1.421434e-07
2005-02-28,338.12666666666667,278.41327,1.4454598e-07
2005-03-01,87.42666666666666,278.30453,1.437851e-07
2005-03-02,76.07166666666669,276.71657999999996,1.4027135000000002e-07
2005-03-03,78.01416666666665,277.97058,1.4259219e-07
2005-03-04,97.44208333333334,280.13422,1.3782926000000003e-07
2005-03-05,112.325,279.39337,1.4342231e-07
2005-03-06,316.50416666666666,278.09705,1.5328885e-07
2005-03-07,181.87958333333336,279.0451,1.5531820000000003e-07
2005-03-08,315.56291666666664,278.74734,1.4320020999999998e-07
2005-03-09,150.01250000000005,278.92764,1.4466842000000002e-07
2005-03-10,133.92374999999996,279.56476000000004,1.4711383999999998e-07
2005-03-11,101.73833333333334,279.80307,1.4165812e-07
2005-03-12,166.65333333333334,278.3357,1.4520089000000003e-07
2005-03-13,116.61124999999998,277.6,1.4683513e-07
2005-03-14,712.6374999999998,280.2448,1.4590539999999998e-07
2005-03-15,377.57083333333327,283.0871,1.326906e-07
2005-03-16,270.00000000000006,283.58362,1.3185252e-07
2005-03-17,406.9458333333334,283.7292,1.3622673000000002e-07
2005-03-18,669.1166666666667,283.33142000000004,1.2997579e-07
2005-03-20,2370.7916666666665,283.80975,2.0906299000000001e-07
2005-03-21,977.8874999999997,281.93027,1.8673833e-07
2005-03-22,230.34791666666672,282.3427,1.5255473e-07
2005-03-23,576.1566666666666,282.85400000000004,1.392095e-07
2005-03-24,219.2225,282.4884,1.3959905e-07
2005-03-25,674.265,283.80374,1.4179375e-07
2005-03-26,934.4,282.62453999999997,1.5312454999999997e-07
2005-03-27,700.9000000000002,281.289,1.8482817999999998e-07
2005-03-28,861.5333333333333,281.2766,1.9017530999999998e-07
2005-03-29,1071.9041666666667,280.93127000000004,1.9300711e-07
2005-03-30,612.2708333333334,280.7977,2.0568201e-07
2005-03-31,974.1166666666664,281.4161,1.9712857e-07
2005-04-01,320.55395833333336,282.50903,1.294821e-07
2005-04-02,1347.9583333333333,282.77727999999996,1.8003299999999998e-07
2005-04-03,374.7779166666667,280.75982999999997,1.7453435e-07
2005-04-04,52.552,279.402,1.5212687e-07
2005-04-05,60.457142857142856,280.89874,1.4963682999999997e-07
2005-04-06,109.72714285714287,279.75607,1.4462827e-07
2005-04-07,87.7077777777778,278.93237,1.4433549e-07
