date,concentration,t,co,no,no2,so2,c10h16,c5h8
2008-05-08,1305.404225352112,287.81525,2.1694031e-07,1.4142592e-09,9.18322e-09,1.2769302e-08,9.879652e-10,1.3748893e-09
2008-05-09,968.6174418604656,287.57982999999996,1.7753122e-07,4.779551e-10,7.195959e-09,1.0577173e-08,5.800843700000001e-10,9.909649e-10
2008-05-10,843.7431249999997,287.54177999999996,1.5611282e-07,2.9958225e-10,4.4041544e-09,7.3577104e-09,3.11661e-10,6.2553535e-10
2008-05-16,1203.7,291.857,1.5276474e-07,2.3813582e-10,3.9829953e-09,6.0810557e-09,2.9286012999999997e-10,6.7558437e-10
2008-05-17,1159.3655038759684,293.2141,1.4044283999999998e-07,1.9878807e-10,3.2502796e-09,5.351935999999999e-09,2.3039057000000002e-10,5.4552124e-10
2008-05-18,1158.4050387596894,293.8023,1.329666e-07,2.2077907999999997e-10,3.4809193e-09,4.8365068e-09,3.8160528e-10,8.450379e-10
2008-05-19,1388.1759689922476,293.3257,1.5081671999999998e-07,5.611578e-10,5.833844e-09,7.56692e-09,8.752013e-10,1.4715532e-09
2008-05-20,1100.1992035398232,290.84722999999997,1.4629307999999997e-07,1.487084e-10,5.0550004e-09,6.3514376e-09,3.234428e-10,9.190214e-10
2008-05-21,997.5959689922483,289.0426,1.5882404e-07,1.6978023e-10,4.554972e-09,4.9592925e-09,4.2551157000000003e-10,9.635872e-10
2008-05-22,1039.7282945736442,288.9538,1.7407585000000001e-07,4.288651e-10,5.1222404e-09,7.6590325e-09,3.349937e-10,9.196556e-10
2008-05-23,1451.9813953488376,289.51044,1.8195192000000001e-07,5.3082033e-10,5.169742000000001e-09,7.608708e-09,3.6592699999999997e-10,1.0438483e-09
2008-07-07,1091.8377777777778,296.96936,1.2695655e-07,1.0292455e-10,2.9025564e-09,4.6879287e-09,7.020092e-10,2.3816207e-09
2008-07-08,867.346666666667,292.7117,1.1646909599999999e-07,1.67116e-10,2.3605105e-09,3.7657086e-09,5.8036465e-10,1.9691617e-09
2008-07-09,810.4399999999998,292.97247000000004,1.1351557000000001e-07,2.0286428e-10,2.9913103e-09,4.1696477e-09,7.359894e-10,2.3807896e-09
2008-07-11,1731.1964705882351,296.1784,1.4168855e-07,5.9812283e-10,6.6580075e-09,6.354445e-09,4.9336030000000005e-09,7.644194000000001e-09
2008-07-12,2250.8092307692314,298.8026,1.1650018e-07,2.9905076e-10,4.2660466e-09,5.456626999999999e-09,1.6918617e-09,4.2733697e-09
2008-07-14,794.9797894736843,294.97852,1.353864e-07,1.4064197e-10,3.9074766e-09,6.118738e-09,9.998478e-10,3.4730099e-09
2008-07-22,1484.7814814814813,290.18927,1.215914e-07,1.3773982e-10,3.9693213e-09,7.1459905e-09,9.76403e-10,4.017963e-09
2008-07-23,939.1391472868216,288.00854,1.2728687e-07,9.629436e-11,4.509049e-09,6.6829493e-09,1.0620886e-09,5.155172999999999e-09
2008-07-24,591.1653488372094,289.76184,1.4922608e-07,2.2227057999999997e-10,5.9053114e-09,8.455911000000001e-09,1.8119002e-09,7.033313e-09
2008-07-25,1000.1425581395348,292.13214,1.6770174e-07,2.8264013e-10,6.837281999999999e-09,8.084731e-09,2.5834634e-09,7.4253292e-09
2008-07-26,1451.8968992248056,294.48807,1.4657775e-07,2.3391358e-10,4.998205e-09,8.129838e-09,1.1573511e-09,4.229998e-09
2008-07-31,3198.1473118279564,296.58276,1.7295444e-07,7.798025e-10,9.547421e-09,1.2109526000000002e-08,5.693553000000001e-09,1.0963988000000003e-08
2008-08-01,3680.768217054262,297.32532000000003,1.318673e-07,2.5622412999999996e-10,5.058388e-09,7.209366e-09,1.4333719e-09,4.6610182e-09
2008-08-02,4544.772868217054,298.1261,1.6852129999999998e-07,3.679016e-10,7.637715e-09,9.039927e-09,2.9106324e-09,7.55247e-09
2008-08-03,2383.947286821705,297.70364,1.8931811e-07,2.5074565e-09,6.7198456e-09,1.241758e-08,7.3229187e-09,1.18220775e-08
2008-08-04,1770.7118604651166,298.5925,1.446305e-07,3.754698e-10,5.97321e-09,7.979778000000001e-09,2.0966995e-09,5.5746865e-09
2008-08-05,1303.6727906976746,295.09653,1.2506044000000002e-07,2.9470698e-10,4.1294355e-09,6.6852737e-09,9.9201e-10,3.0324232e-09
2008-08-06,1813.165354330708,294.96286000000003,1.2811415e-07,3.069874e-10,4.6949706e-09,8.369916999999998e-09,1.4257814e-09,4.188545999999999e-09
2008-08-07,1849.8650769230771,295.1648,1.9028519e-07,2.6040274e-09,8.775843000000002e-09,1.4155816e-08,7.4257422e-09,1.1950935e-08
2008-08-26,1509.2470588235294,293.12225,1.6040158e-07,9.640121e-10,1.2170159999999999e-08,1.3604015e-08,4.5373234e-09,8.993744e-09
2008-08-27,2214.4100775193792,294.04672,2.1121309e-07,7.779483e-09,1.4555148999999998e-08,1.6992908e-08,1.1960649e-08,1.6680747e-08
2008-08-28,1841.9171875,295.1167,1.9929579999999998e-07,3.3021796e-09,1.3875708999999998e-08,1.7614072e-08,6.5062293e-09,1.1254671e-08
