date,concentration
2008-05-08,1305.404225352112
2008-05-09,968.6174418604656
2008-05-10,843.7431249999996
2008-05-16,1203.7
2008-05-17,1159.3655038759684
2008-05-18,1158.4050387596897
2008-05-19,1388.1759689922478
2008-05-20,1100.1992035398232
2008-05-21,997.5959689922485
2008-05-22,1039.7282945736442
2008-05-23,1451.9813953488374
2008-07-07,1091.8377777777778
2008-07-08,867.346666666667
2008-07-09,810.4399999999999
2008-07-11,1731.1964705882353
2008-07-12,2250.8092307692314
2008-07-14,794.9797894736843
2008-07-22,1484.7814814814813
2008-07-23,939.1391472868216
2008-07-24,591.1653488372094
2008-07-25,1000.1425581395349
2008-07-26,1451.8968992248058
2008-07-31,3198.1473118279564
2008-08-01,3680.768217054262
2008-08-02,4544.772868217053
2008-08-03,2383.947286821705
2008-08-04,1770.7118604651164
2008-08-05,1303.6727906976746
2008-08-06,1813.1653543307082
2008-08-07,1849.865076923077
2008-08-26,1509.2470588235292
2008-08-27,2214.4100775193792
2008-08-28,1841.9171874999997
2008-08-29,1551.8417829457358
2008-08-30,700.7394573643411
2008-08-31,853.4508527131778
2008-09-01,1337.064330708662
2008-09-02,3455.0782945736446
2008-09-03,2813.265891472869
2008-09-04,1644.038582677165
2008-09-05,1519.1685483870965
2008-09-06,1203.7948062015496
2008-09-07,1463.4468217054261
2008-09-08,909.5957364341086
2008-09-09,1329.0886821705421
2008-09-10,1720.9333333333343
2008-09-11,2482.9375
2008-09-12,2014.7465116279075
2008-09-13,525.7350387596899
2008-09-14,459.7202325581396
2008-09-15,479.44046511627926
2008-09-16,448.91244094488206
2008-09-17,680.5631782945735
2008-09-18,1073.9103100775192
2008-09-19,1388.0904651162793
2008-09-20,1117.4288372093017
2008-09-21,889.072578125
2008-09-22,1323.446
2008-09-23,1196.3419379844966
2008-09-24,1491.3946511627898
2008-09-25,807.3590551181101
2008-09-26,875.9206201550387
2008-09-27,1519.3635658914723
2008-09-28,1198.8806153846153
2008-09-29,1373.4612403100775
2008-09-30,1673.5277777777771
2008-10-01,1382.3293023255815
2008-10-02,1772.8674418604649
2008-10-03,1901.5234883720925
2008-10-04,809.7241860465118
2008-10-05,1186.9123255813963
2008-10-06,1389.926190476191
2008-10-07,1951.6324806201546
2008-10-08,2414.009302325581
2008-10-09,2788.0720930232555
2008-10-10,3323.148062015503
2008-10-11,3538.6899224806207
2008-10-12,4274.6511627906975
2008-10-13,3797.0705426356594
2008-10-14,3449.160156249998
2008-10-15,3380.5550387596927
2008-10-16,5080.79512195122
2008-10-17,788.7392391304346
2008-10-18,1221.2563565891473
2008-10-19,2800.0325581395346
2008-10-20,3718.66640625
2008-10-21,3822.506976744188
2008-10-22,5128.5968992248045
2008-10-23,2615.1428682170545
2008-10-24,1606.123178294573
2008-10-25,3322.97421875
2008-10-26,1923.6937984496121
2008-10-27,3760.7085937499996
2008-10-28,4863.581395348839
2008-10-29,3474.261240310078
2008-10-30,2165.4108695652176
2008-10-31,1501.4422826086955
2008-11-01,2641.4496124031007
2008-11-02,2553.0451937984494
2008-11-03,3402.9806201550373
2008-11-04,3986.6503875968992
2008-11-05,4171.98359375
2008-11-06,6534.953968253968
2008-11-07,3691.9976744186038
2008-11-08,1284.158267716535
2008-11-09,2247.2542635658915
2008-11-10,2714.8085271317823
2008-11-11,3938.6775193798458
2008-11-12,4832.0380952380965
2008-11-13,5663.508527131784
2008-11-14,4631.932283464567
2008-11-15,2790.7108527131786
2008-11-16,3642.2635658914714
2008-11-17,1289.6817829457368
2008-11-18,1938.1189922480626
2008-11-19,3433.755813953487
2008-11-20,3970.395348837209
2008-11-21,1119.6086718749998
2008-11-22,591.1217829457365
2008-11-23,368.3052307692308
2008-11-28,3417.704761904762
2008-11-29,3276.502362204725
2008-11-30,2736.5333333333347
2008-12-01,1981.156589147286
2008-12-02,3950.58375
2008-12-03,3354.37520661157
2008-12-04,2165.531999999999
2008-12-05,1689.5139199999992
2008-12-06,1207.6603999999998
2008-12-07,2077.5761904761903
2008-12-08,1256.376
2008-12-09,3008.5760000000014
2008-12-10,3777.9368
2008-12-11,1964.3039999999999
2008-12-12,3465.1960000000013
2008-12-13,3386.087200000001
2008-12-14,1986.6644000000003
2008-12-15,1972.2252799999999
2008-12-16,1250.4680952380957
2008-12-17,1379.6896000000002
2008-12-18,1742.5856800000006
2008-12-19,964.5056800000003
2008-12-20,1166.3328571428572
2008-12-21,812.5903999999997
2008-12-22,1366.3164000000004
2008-12-23,537.57728
2008-12-24,1166.986111111111
2008-12-25,1708.9353600000002
2008-12-26,1633.27968
2008-12-27,1611.0336799999998
