date,concentration
2010-01-01,537.7875
2010-01-02,558.8874999999999
2010-01-03,355.49166666666673
2010-01-04,706.8333333333334
2010-01-05,1541.8875
2010-01-06,2750.875
2010-01-07,1820.9166666666667
2010-01-08,1803.2083333333333
2010-01-09,1776.25
2010-01-10,1890.0833333333333
2010-01-11,2227.25
2010-01-12,2027.8333333333333
2010-01-13,561.9416666666667
2010-01-14,793.3429166666666
2010-01-15,888.0
2010-01-16,540.0875
2010-01-17,354.50833333333327
2010-01-18,386.62083333333334
2010-01-19,876.5333333333333
2010-01-20,1272.5666666666666
2010-01-21,1152.6291666666666
2010-01-22,733.0041666666667
2010-01-23,1027.9583333333333
2010-01-24,777.2916666666666
2010-01-25,1760.7083333333333
2010-01-26,2176.1666666666665
2010-01-27,2191.7083333333335
2010-01-28,734.025
2010-01-29,331.5995833333334
2010-01-30,467.95750000000004
2010-01-31,933.2958333333332
2010-02-01,720.4749999999999
2010-02-02,414.82500000000005
2010-02-03,183.99499999999998
2010-02-04,311.6499999999999
2010-02-05,444.9508333333334
2010-02-06,347.20000000000005
2010-02-07,1070.1416666666667
2010-02-08,1059.6791666666668
2010-02-09,892.7249999999999
2010-02-10,1685.325
2010-02-11,2845.7083333333335
2010-02-12,2904.5416666666665
2010-02-13,2172.0416666666665
2010-02-14,1505.0416666666667
2010-02-15,1322.5833333333333
2010-02-16,1006.1666666666666
2010-02-17,1057.2416666666666
2010-02-18,548.1291666666667
2010-02-19,889.6624999999999
2010-02-20,1100.5249999999999
2010-02-21,381.2583333333334
2010-02-22,363.3541666666667
2010-02-23,276.1375
2010-02-24,433.5791666666667
2010-02-25,347.8125
2010-02-26,283.2383333333334
2010-02-27,263.0708333333333
2010-02-28,287.3166666666667
2010-03-01,393.78749999999997
2010-03-02,747.5875000000001
2010-03-03,1282.3375
2010-03-04,1508.966666666667
2010-03-05,962.9208333333332
2010-03-06,1006.2708333333334
2010-03-07,1729.7916666666667
2010-03-08,1575.9041666666665
2010-03-09,1977.5416666666667
2010-03-10,2389.5416666666665
2010-03-11,2613.2916666666665
2010-03-12,2198.125
2010-03-13,1418.75
2010-03-14,1036.5541666666666
2010-03-15,673.4
2010-03-16,422.34333333333325
2010-03-17,568.1333333333333
2010-03-18,882.6291666666666
2010-03-19,736.6083333333332
2010-03-20,942.6208333333334
2010-03-21,320.15000000000003
2010-03-22,637.1958333333334
2010-03-23,974.6833333333334
2010-03-24,1028.2791666666667
2010-03-25,534.1083333333333
2010-03-26,296.4070833333333
2010-03-27,333.3
2010-03-28,192.39999999999998
2010-03-29,378.3458333333333
2010-03-30,428.06166666666667
2010-03-31,357.325
2010-04-01,241.62750000000005
2010-04-02,238.05416666666676
2010-04-03,446.09583333333336
2010-04-04,349.4179166666667
2010-04-05,515.4833333333335
2010-04-06,632.4416666666667
2010-04-07,712.3375
2010-04-08,1495.9541666666667
2010-04-09,2451.3333333333335
2010-04-10,1064.0125
2010-04-11,723.0416666666664
2010-04-12,782.4125
2010-04-13,933.7333333333335
2010-04-14,683.0541666666668
2010-04-15,1116.05
2010-04-16,1619.4583333333333
2010-04-17,1834.375
2010-04-18,1246.2749999999999
2010-04-19,1422.875
2010-04-20,1650.0416666666667
2010-04-21,1610.8333333333333
2010-04-22,1316.875
2010-04-23,1416.125
2010-04-24,1572.125
2010-04-25,1504.6083333333336
2010-04-26,1230.9708333333333
2010-04-27,1137.7333333333333
2010-04-28,1107.6458333333335
2010-04-29,1236.9083333333333
2010-04-30,1278.3333333333333
2010-05-01,658.2458333333333
2010-05-02,177.3745833333334
2010-05-03,377.91416666666674
2010-05-04,274.59291666666667
2010-05-05,126.2383333333333
2010-05-06,469.6166666666666
2010-05-07,641.9125
2010-05-08,830.4666666666668
2010-05-09,665.8208333333333
2010-05-10,384.9625000000001
2010-05-11,475.4375
2010-05-12,610.8083333333333
2010-05-13,443.9291666666668
2010-05-14,450.2624999999999
2010-05-15,524.3083333333333
2010-05-16,1247.8541666666667
2010-05-17,1292.5833333333333
2010-05-18,920.3000000000001
2010-05-19,1009.7166666666667
2010-05-20,547.5208333333331
2010-05-21,665.8708333333334
2010-05-22,999.9458333333333
2010-05-23,1177.3791666666668
2010-05-24,989.1166666666667
2010-05-25,1344.7083333333333
2010-05-26,1044.1416666666667
2010-05-27,489.51666666666665
2010-05-28,655.9375
2010-05-29,654.1250000000001
2010-05-30,336.7579166666666
2010-05-31,648.2833333333333
2010-06-01,446.75291666666664
2010-06-02,397.90833333333336
2010-06-03,336.59166666666675
2010-06-04,1014.1666666666666
2010-06-05,1477.5416666666667
2010-06-06,1330.2875000000001
2010-06-07,793.0166666666668
2010-06-08,986.5791666666668
2010-06-09,1112.2083333333333
2010-06-10,928.975
2010-06-11,1221.3208333333334
2010-06-12,1474.5125
2010-06-13,865.0541666666668
2010-06-14,685.8375000000001
2010-06-15,877.4833333333332
2010-06-16,567.2833333333334
2010-06-17,442.4291666666666
2010-06-18,732.8025000000001
2010-06-19,674.1541666666666
2010-06-20,607.6666666666667
2010-06-21,982.8208333333333
2010-06-22,1046.1458333333333
2010-06-23,1380.1499999999999
2010-06-24,1520.6666666666667
2010-06-25,1513.7083333333333
2010-06-26,1965.4166666666667
2010-06-27,1851.25
2010-06-28,1772.5416666666667
2010-06-29,1882.3333333333333
2010-06-30,2063.5833333333335
2010-07-01,2132.6666666666665
2010-07-02,1815.2083333333333
2010-07-03,1593.125
2010-07-04,1094.3583333333333
2010-07-05,1688.7708333333333
2010-07-06,1720.8333333333333
2010-07-07,1466.1666666666667
2010-07-08,1515.0
2010-07-09,1485.4166666666667
2010-07-10,1819.0416666666667
2010-07-11,974.8041666666664
2010-07-12,658.4166666666666
2010-07-13,986.225
2010-07-14,1694.6666666666667
2010-07-15,1020.4708333333333
2010-07-16,1694.5
2010-07-17,1032.6362500000002
2010-07-18,1017.6458333333334
2010-07-19,1213.8791666666666
2010-07-20,1619.9583333333333
2010-07-21,1518.3333333333333
2010-07-22,1664.6133333333335
2010-07-23,589.1625000000001
2010-07-24,390.94583333333327
2010-07-25,1200.2375
2010-07-26,1189.5083333333332
2010-07-27,418.54375
2010-07-28,818.8166666666666
2010-07-29,365.6583333333333
2010-07-30,510.1541666666667
2010-07-31,710.7958333333332
2010-08-01,927.1333333333333
2010-08-02,621.2083333333334
2010-08-03,461.0625
2010-08-04,825.8874999999999
2010-08-05,523.3858333333333
2010-08-06,615.9166666666667
2010-08-07,1376.5416666666667
2010-08-08,890.9791666666666
2010-08-09,768.9916666666667
2010-08-10,1370.625
2010-08-11,1194.3208333333334
2010-08-12,685.5125000000002
2010-08-13,601.65
2010-08-14,653.0833333333333
2010-08-15,357.01416666666665
2010-08-16,238.04583333333338
2010-08-17,734.9133333333333
2010-08-18,933.4416666666666
2010-08-19,631.5749999999999
2010-08-20,1050.7958333333333
2010-08-21,1792.7916666666667
2010-08-22,1468.779166666667
2010-08-23,1081.9208333333333
2010-08-24,690.4583333333334
2010-08-25,667.7291666666666
2010-08-26,657.9208333333332
2010-08-27,736.5958333333334
2010-08-28,350.5429166666667
2010-08-29,1220.0
2010-08-30,528.3375
2010-08-31,365.8770833333333
2010-09-01,734.9291666666668
2010-09-02,822.5625
2010-09-03,1153.9333333333332
2010-09-04,1126.1083333333333
2010-09-05,984.9291666666668
2010-09-06,1074.9291666666666
2010-09-07,1096.4875
2010-09-08,610.5541666666668
2010-09-09,435.7875000000001
2010-09-10,705.1083333333332
2010-09-11,761.5458333333335
2010-09-12,1045.8083333333334
2010-09-13,470.2658333333333
2010-09-14,688.3083333333334
2010-09-15,654.9333333333333
2010-09-16,640.0916666666668
2010-09-17,753.7541666666666
2010-09-18,1198.9750000000001
2010-09-19,1306.0
2010-09-20,991.9458333333332
2010-09-21,1095.9291666666668
2010-09-22,1609.8333333333333
2010-09-23,1752.1666666666667
2010-09-24,928.1058333333332
2010-09-25,96.61000000000001
2010-09-26,491.30833333333334
2010-09-27,648.4583333333333
2010-09-28,889.5708333333332
2010-09-29,1062.0375
2010-09-30,1010.2208333333333
2010-10-01,605.9833333333335
2010-10-02,489.6083333333333
2010-10-03,710.9333333333334
2010-10-04,473.38750000000005
2010-10-05,720.1458333333334
2010-10-06,609.9666666666666
2010-10-07,545.3833333333333
2010-10-08,850.9208333333332
2010-10-09,1034.2375
2010-10-10,1220.0
2010-10-11,1466.5416666666667
2010-10-12,2191.5833333333335
2010-10-13,1399.1666666666667
2010-10-14,1308.0708333333334
2010-10-15,1398.125
2010-10-16,985.0625000000001
2010-10-17,497.28333333333336
2010-10-18,1003.2041666666668
2010-10-19,756.3958333333335
2010-10-20,185.30879166666668
2010-10-21,539.7333333333332
2010-10-22,690.2708333333331
2010-10-23,825.5916666666667
2010-10-24,387.56708333333336
2010-10-25,349.31166666666655
2010-10-26,738.8541666666669
2010-10-27,514.0583333333333
2010-10-28,357.2191666666667
2010-10-29,278.35374999999993
2010-10-30,469.27916666666664
2010-10-31,253.57458333333338
2010-11-01,890.96125
2010-11-02,1989.75
2010-11-03,831.1833333333334
2010-11-04,437.1875
2010-11-05,780.5916666666666
2010-11-06,873.1791666666668
2010-11-07,530.2425
2010-11-08,148.45708333333332
2010-11-09,479.7916666666667
2010-11-10,640.7375000000001
2010-11-11,460.71250000000003
2010-11-12,98.21666666666668
2010-11-13,255.2541666666667
2010-11-14,422.14166666666665
2010-11-15,1076.9991666666667
2010-11-16,126.87583333333333
2010-11-17,308.75375
2010-11-18,725.1416666666668
2010-11-19,309.025
2010-11-20,660.5958333333334
2010-11-21,445.1041666666667
2010-11-22,339.52916666666664
2010-11-23,341.5441666666666
2010-11-24,556.0749999999999
2010-11-25,487.8166666666668
2010-11-26,965.1208333333334
2010-11-27,709.5
2010-11-28,886.8541666666666
2010-11-29,969.9416666666667
2010-11-30,1140.125
2010-12-01,1493.6666666666667
2010-12-02,1221.2666666666667
2010-12-03,1146.8208333333334
2010-12-04,1180.8083333333334
2010-12-05,271.24499999999995
2010-12-06,202.04125000000002
2010-12-07,250.92041666666663
2010-12-08,271.71666666666664
2010-12-09,617.2125
2010-12-10,588.5916666666668
2010-12-11,302.52875
2010-12-12,321.71250000000003
2010-12-13,518.5358333333334
2010-12-14,1754.6083333333333
2010-12-15,1355.4666666666667
2010-12-16,1128.5458333333333
2010-12-17,472.93
2010-12-18,497.8541666666667
2010-12-19,220.54708333333335
2010-12-20,315.215
2010-12-21,228.49583333333337
2010-12-22,246.52916666666667
2010-12-23,249.79375000000002
2010-12-24,1208.7666666666667
2010-12-25,599.8375
2010-12-26,868.7583333333333
2010-12-27,371.6291666666666
2010-12-28,390.9608333333333
2010-12-29,548.575
2010-12-30,835.6108333333333
2010-12-31,529.5083333333333
2011-01-01,560.5708333333333
2011-01-02,631.8395833333333
2011-01-03,796.9625
2011-01-04,931.1999999999998
2011-01-05,492.0
2011-01-06,226.98541666666665
2011-01-07,128.79625
2011-01-08,353.67499999999995
2011-01-09,393.99166666666656
2011-01-10,251.87291666666667
2011-01-11,367.0845833333333
2011-01-12,333.47375
2011-01-13,113.43708333333335
2011-01-14,411.4916666666666
2011-01-15,388.63416666666666
2011-01-16,254.51374999999996
2011-01-17,664.1666666666666
2011-01-18,1191.9166666666667
2011-01-19,607.9991666666666
2011-01-20,910.3458333333334
2011-01-21,936.6708333333332
2011-01-22,995.275
2011-01-23,1375.9166666666667
2011-01-24,738.9249999999998
2011-01-25,623.7958333333332
2011-01-26,507.55416666666673
2011-01-27,732.1250000000001
2011-01-28,888.1166666666667
2011-01-29,999.4333333333334
2011-01-30,1299.1000000000001
2011-01-31,1343.625
2011-02-01,1191.1416666666667
2011-02-02,1098.1
2011-02-03,381.5587500000001
2011-02-04,590.9875
2011-02-05,576.5541666666667
2011-02-06,811.69125
2011-02-07,752.2875000000003
2011-02-08,1012.2083333333335
2011-02-09,1552.4166666666667
2011-02-10,798.5166666666668
2011-02-11,949.2666666666668
2011-02-12,1477.125
2011-02-13,2198.125
2011-02-14,1531.3333333333333
2011-02-15,1408.5416666666667
2011-02-16,1390.9375
2011-02-17,1572.0833333333333
2011-02-18,1127.6291666666668
2011-02-19,1110.7458333333332
2011-02-20,1227.3875
2011-02-21,1468.0833333333333
2011-02-22,1800.7083333333333
2011-02-23,1410.5333333333335
2011-02-24,619.29125
2011-02-25,1295.0291666666665
2011-02-26,791.1375000000002
2011-02-27,335.9683333333334
2011-02-28,1124.9375
2011-03-01,1855.1666666666667
2011-03-02,1999.2083333333333
2011-03-03,1955.6666666666667
2011-03-04,2079.866666666667
2011-03-05,2058.1666666666665
2011-03-06,1938.4583333333333
2011-03-07,1026.8583333333333
2011-03-08,1429.925
2011-03-09,1480.5416666666667
2011-03-10,1597.0
2011-03-11,1435.5416666666667
2011-03-12,1380.0958333333335
2011-03-13,811.4749999999999
2011-03-14,1011.0749999999999
2011-03-15,524.4625
2011-03-16,1007.8625000000001
2011-03-17,963.3666666666668
2011-03-18,592.35125
2011-03-19,615.8291666666665
2011-03-20,848.975
2011-03-21,1066.3166666666668
2011-03-22,1076.9458333333332
2011-03-23,1232.6291666666666
2011-03-24,1171.8708333333332
2011-03-25,1105.0416666666667
2011-03-26,1312.875
2011-03-27,1098.8708333333334
2011-03-28,939.2041666666669
2011-03-29,1109.4875
2011-03-30,908.8416666666668
2011-03-31,472.29166666666646
2011-04-01,410.87499999999983
2011-04-02,524.8625000000001
2011-04-03,874.6708333333335
2011-04-04,648.5875000000002
2011-04-05,532.8583333333335
2011-04-06,690.9250000000001
2011-04-07,651.8666666666667
2011-04-08,1429.5416666666667
2011-04-09,976.4124999999998
2011-04-10,572.6833333333333
2011-04-11,467.8041666666666
2011-04-12,896.2875000000003
2011-04-13,729.5458333333332
2011-04-14,996.5
2011-04-15,904.8375
2011-04-16,762.725
2011-04-17,995.2166666666668
2011-04-18,1320.7083333333333
2011-04-19,1526.5
2011-04-20,1482.9583333333333
2011-04-21,1440.25
2011-04-22,1321.95
2011-04-23,971.6624999999999
2011-04-24,1162.4625
2011-04-25,1657.7833333333335
2011-04-26,1620.625
2011-04-27,1107.1833333333332
