date,concentration
2012-01-01,150.0395652173913
2012-01-02,311.75125
2012-01-03,216.77458333333334
2012-01-04,284.1958333333333
2012-01-05,175.85791666666668
2012-01-06,347.3041666666666
2012-01-07,382.05833333333334
2012-01-08,554.6500000000001
2012-01-09,616.1333333333333
2012-01-10,559.675
2012-01-11,557.8458333333333
2012-01-12,687.5458333333332
2012-01-13,532.9791666666666
2012-01-14,621.025
2012-01-15,607.6250000000001
2012-01-16,417.9541666666667
2012-01-17,1028.5370833333334
2012-01-18,1698.4041666666665
2012-01-19,413.3616666666666
2012-01-20,389.3291666666666
2012-01-21,281.7608333333333
2012-01-22,301.6916666666667
2012-01-23,519.8625000000001
2012-01-24,595.7125
2012-01-25,984.4833333333332
2012-01-26,1140.1083333333333
2012-01-27,390.1708333333333
2012-01-28,698.125
2012-01-29,1102.1208333333332
2012-01-30,1943.875
2012-01-31,2161.0833333333335
2012-02-01,2503.809523809524
2012-02-02,1764.2916666666667
2012-02-03,1541.8071428571427
2012-03-06,556.9363636363636
2012-03-07,868.8083333333334
2012-03-08,704.5208333333334
2012-03-09,866.4749999999999
2012-03-10,914.975
2012-03-11,734.6916666666666
2012-03-12,1027.8124999999998
2012-03-13,864.1916666666667
2012-03-14,807.4791666666666
2012-03-15,1017.1958333333332
2012-03-16,1622.375
2012-03-17,1815.2083333333333
2012-03-18,657.6750000000001
2012-03-19,765.7458333333334
2012-03-20,1370.6666666666667
2012-03-21,1753.1208333333334
2012-03-22,1239.8166666666668
2012-03-23,1085.8875
2012-03-24,1747.2
2012-03-25,1795.158333333333
2012-03-26,1103.77
2012-03-27,1547.7086956521741
2012-03-28,1388.9333333333334
2012-03-29,1777.2625
2012-03-30,792.6416666666665
2012-03-31,592.0791666666667
2012-04-01,623.0416666666667
2012-04-02,1024.6125
2012-04-03,1261.5666666666666
2012-04-04,1770.9875
2012-04-05,1342.9416666666668
2012-04-06,1109.5833333333333
2012-04-07,896.145833333333
2012-04-08,816.7624999999999
2012-04-09,565.9958333333332
2012-04-10,471.2541666666666
2012-04-11,333.46250000000003
2012-04-12,614.1416666666667
2012-04-13,1171.5375
2012-04-14,1154.7833333333333
2012-04-15,769.2249999999999
2012-04-16,465.22499999999997
2012-04-17,926.7624999999999
2012-04-18,350.3291666666668
2012-04-19,163.336
2012-04-27,377.38260869565215
2012-04-28,1050.7166666666665
2012-04-29,893.1833333333333
2012-04-30,721.6958333333332
2012-05-01,766.5958333333332
2012-05-02,1190.875
2012-05-03,582.4083333333333
2012-05-04,1025.6750000000002
2012-05-05,473.0125
2012-05-06,480.65000000000003
2012-05-07,504.0916666666667
2012-05-08,701.9583333333331
2012-05-09,358.14166666666665
2012-05-10,804.1166666666667
2012-05-11,995.3954545454548
2012-05-12,641.725
2012-05-13,734.3125
2012-05-14,754.5708333333332
2012-05-15,665.8625
2012-05-16,569.1375
2012-05-17,1027.2291666666667
2012-05-18,700.3583333333335
2012-05-19,683.3083333333334
2012-05-20,884.4375
2012-05-21,2226.391666666667
2012-05-22,2655.9583333333335
2012-05-23,2809.875
2012-05-24,1688.5
2012-05-25,1026.0958333333333
2012-05-26,1266.7375
2012-05-27,1453.125
2012-05-28,2114.008333333333
2012-05-29,1629.0833333333333
2012-05-30,1839.0
2012-05-31,1512.659090909091
2012-06-01,644.9375
2012-06-02,730.2375000000001
2012-06-03,714.0749999999998
2012-06-04,351.2166666666667
2012-06-05,688.5958333333333
2012-06-06,805.3208333333333
2012-06-07,596.9125
2012-06-08,386.45833333333326
2012-06-09,475.5916666666665
2012-06-10,624.3583333333335
2012-06-11,531.2416666666667
2012-06-12,654.1833333333332
2012-06-13,626.8
2012-06-14,933.4416666666666
2012-06-15,738.0416666666669
2012-06-16,343.65416666666664
2012-06-17,527.9625
2012-06-18,810.7375000000001
2012-06-19,1271.3249999999998
2012-06-20,1564.3
2012-07-16,565.576923076923
2012-07-17,443.8583333333333
2012-08-24,1186.1928571428573
2012-08-25,448.84999999999997
2012-08-26,547.5958333333334
2012-08-27,811.9083333333333
2012-08-28,784.2958333333335
2012-08-29,783.7538461538462
2012-08-30,766.5791666666668
2012-08-31,274.79083333333335
2012-09-01,532.2166666666667
2012-09-02,1035.05
2012-09-03,1004.5333333333333
2012-09-26,192.2
2012-09-27,273.59791666666666
2012-09-28,611.0666666666667
2012-09-29,960.6333333333333
2012-09-30,980.3124999999999
2012-10-01,925.3874999999999
2012-10-02,800.7416666666667
2012-10-03,284.0529411764706
2012-10-04,287.7054166666667
2012-10-05,432.6166666666666
2012-10-06,484.96958333333345
2012-10-07,487.72916666666674
2012-10-08,678.0083333333333
2012-10-09,796.9374999999999
2012-10-10,720.9
2012-10-11,872.1749999999998
2012-10-12,574.9083333333334
2012-10-13,328.58
2012-10-14,266.84166666666664
2012-10-15,435.42083333333335
2012-10-16,522.8708333333335
2012-10-17,751.1583333333332
2012-10-18,654.7999999999998
2012-10-19,940.9666666666666
2012-10-20,1051.2583333333334
2012-10-21,1137.375
2012-10-22,853.3000000000001
2012-10-23,722.5291666666666
2012-10-24,1027.4458333333334
2012-10-25,1165.3333333333333
2012-10-26,332.925
2012-10-27,924.2166666666666
2012-10-28,725.6749999999998
2012-10-29,724.475
2012-10-30,692.8916666666668
2012-10-31,1145.3041666666666
2012-11-01,1104.9583333333333
2012-11-02,237.355
2012-11-03,317.6691666666667
2012-11-04,355.99999999999994
2012-11-05,383.1875
2012-11-06,676.1083333333333
2012-11-07,533.075
2012-11-08,555.8166666666667
2012-11-09,888.9791666666666
2012-11-10,1252.2583333333337
2012-11-11,401.34999999999997
2012-11-12,392.12083333333334
2012-11-13,536.0583333333333
2012-11-14,723.7769230769229
2012-11-15,512.6913043478261
2012-11-16,982.4833333333332
2012-11-17,847.0166666666668
2012-11-18,837.7166666666666
2012-11-19,829.0958333333333
2012-11-20,811.4250000000001
2012-11-21,610.9249999999998
2012-11-22,483.61249999999995
2012-11-23,505.02500000000003
2012-11-24,1170.3458333333333
2012-11-25,437.97916666666674
2012-11-26,424.0166666666667
2012-11-27,235.5
2012-11-28,557.2916666666666
2012-11-29,415.9708333333333
2012-11-30,502.5583333333332
2012-12-01,810.4541666666665
2012-12-02,499.82916666666665
2012-12-03,636.8791666666668
2012-12-04,411.3000000000001
2012-12-05,470.6500000000001
2012-12-06,456.5125
2012-12-07,633.4583333333335
2012-12-08,804.25
2012-12-09,552.8833333333331
2012-12-10,330.65500000000003
2012-12-11,517.9833333333333
2012-12-12,1243.7791666666665
2012-12-13,1665.8166666666666
2012-12-14,809.5833333333331
2012-12-15,162.53916666666666
2012-12-16,179.63333333333335
2012-12-17,240.17166666666665
2012-12-18,393.0833333333333
2012-12-19,654.9250000000001
2012-12-20,761.5875
2012-12-21,545.2791666666667
2012-12-22,268.99499999999995
2012-12-23,378.06250000000006
2012-12-24,533.0333333333333
2012-12-25,360.15666666666675
2012-12-26,255.42374999999996
2012-12-27,244.0952380952381
2012-12-28,300.5791666666667
2012-12-29,441.7854166666668
2012-12-30,221.35000000000002
2012-12-31,266.82916666666665
2013-01-01,329.3321739130435
2013-01-02,577.5541666666667
2013-01-03,490.30416666666673
2013-01-04,179.36166666666668
2013-01-05,386.9583333333335
2013-01-06,560.6208333333334
2013-01-07,542.675
2013-01-08,445.6083333333334
2013-01-09,287.4208333333334
2013-01-10,661.1833333333333
2013-01-11,911.8333333333331
2013-01-12,997.1916666666665
2013-01-13,1285.5041666666666
2013-01-14,1343.7333333333333
2013-01-15,1628.875
2013-01-16,1984.2083333333333
2013-01-17,1203.075
2013-01-18,1030.0583333333332
2013-01-19,1076.2375
2013-01-20,1308.3333333333333
2013-01-21,1342.0
2013-01-22,1377.9375
2013-01-23,1090.5958333333333
2013-01-24,1261.5125
2013-01-25,884.3291666666665
2013-01-26,1260.2375
2013-01-27,508.97499999999985
2013-01-28,459.825
2013-01-29,120.79791666666665
2013-01-30,184.6208333333333
2013-01-31,272.4375
2013-02-01,321.1679166666667
2013-02-02,401.3999999999999
2013-02-03,619.7708333333334
2013-02-04,416.7791666666667
2013-02-05,364.26666666666665
2013-02-06,537.0458333333332
2013-02-07,346.03749999999997
2013-02-08,469.4791666666668
2013-02-09,796.8583333333335
2013-02-10,1299.0416666666667
2013-02-11,1294.625
2013-02-12,1327.2083333333333
